Mn,Fe,Co,log(Preexponential Factor) (Ω·cm2·K-1)
0.140562249,0.465863454,0.393574297,-9.033315743
0.136546185,0.465863454,0.397590361,-9.033315743
0.13253012,0.465863454,0.401606426,-9.043664034
0.128514056,0.465863454,0.40562249,-9.045919689
0.124497992,0.465863454,0.409638554,-9.043503387
0.120481928,0.465863454,0.413654618,-9.043503387
0.116465863,0.465863454,0.417670683,-9.043503387
0.112449799,0.465863454,0.421686747,-9.043503387
0.108433735,0.465863454,0.425702811,-9.043467872
0.104417671,0.465863454,0.429718876,-9.096595918
0.100401606,0.465863454,0.43373494,-9.099484935
0.096385542,0.465863454,0.437751004,-9.106071996
0.092369478,0.465863454,0.441767068,-9.123083597
0.088353414,0.465863454,0.445783133,-9.123083597
0.084337349,0.465863454,0.449799197,-9.123083597
0.080321285,0.465863454,0.453815261,-9.123083597
0.076305221,0.465863454,0.457831325,-9.123083597
0.072289157,0.465863454,0.46184739,-9.126108046
0.068273092,0.465863454,0.465863454,-9.126108046
0.064257028,0.465863454,0.469879518,-9.126108046
0.060240964,0.465863454,0.473895582,-9.126108046
0.0562249,0.465863454,0.477911647,-9.126108046
0.052208835,0.465863454,0.481927711,-9.126108046
0.048192771,0.465863454,0.485943775,-9.126108046
0.044176707,0.465863454,0.489959839,-9.126108046
0.040160643,0.465863454,0.493975904,-9.126108046
0.036144578,0.465863454,0.497991968,-9.126108046
0.032128514,0.465863454,0.502008032,-9.126108046
0.02811245,0.465863454,0.506024096,-9.126108046
0.024096386,0.465863454,0.510040161,-9.126108046
0.020080321,0.465863454,0.514056225,-9.126108046
0.016064257,0.465863454,0.518072289,-9.153803991
0.012048193,0.465863454,0.522088353,-9.417014432
0.008032129,0.465863454,0.526104418,-9.561836911
0.004016064,0.465863454,0.530120482,-9.657518328
0,0.465863454,0.534136546,-10.01271491
0.530120482,0.469879518,0,-8.646211776
0.526104418,0.469879518,0.004016064,-8.687250663
0.522088353,0.469879518,0.008032129,-8.695570189
0.518072289,0.469879518,0.012048193,-8.703188382
0.514056225,0.469879518,0.016064257,-8.712827397
0.510040161,0.469879518,0.020080321,-8.712581443
0.506024096,0.469879518,0.024096386,-8.700936489
0.502008032,0.469879518,0.02811245,-8.705601087
0.497991968,0.469879518,0.032128514,-8.704629983
0.493975904,0.469879518,0.036144578,-8.725916117
0.489959839,0.469879518,0.040160643,-8.747822382
0.485943775,0.469879518,0.044176707,-8.748711881
0.481927711,0.469879518,0.048192771,-8.777926889
0.477911647,0.469879518,0.052208835,-8.779422573
0.473895582,0.469879518,0.0562249,-8.786681464
0.469879518,0.469879518,0.060240964,-8.789873034
0.465863454,0.469879518,0.064257028,-8.767558388
0.46184739,0.469879518,0.068273092,-8.762713119
0.457831325,0.469879518,0.072289157,-8.761281922
0.453815261,0.469879518,0.076305221,-8.78654739
0.449799197,0.469879518,0.080321285,-8.78447027
0.445783133,0.469879518,0.084337349,-8.78129858
0.441767068,0.469879518,0.088353414,-8.760958098
0.437751004,0.469879518,0.092369478,-8.760118738
0.43373494,0.469879518,0.096385542,-8.754528231
0.429718876,0.469879518,0.100401606,-8.822131361
0.425702811,0.469879518,0.104417671,-8.861399995
0.421686747,0.469879518,0.108433735,-8.861399995
0.417670683,0.469879518,0.112449799,-8.863098306
0.413654618,0.469879518,0.116465863,-8.869435426
0.409638554,0.469879518,0.120481928,-8.861510658
0.40562249,0.469879518,0.124497992,-8.851382677
0.401606426,0.469879518,0.128514056,-8.861994378
0.397590361,0.469879518,0.13253012,-8.896740736
0.393574297,0.469879518,0.136546185,-8.922261499
0.389558233,0.469879518,0.140562249,-8.939234311
0.385542169,0.469879518,0.144578313,-9.021182165
0.381526104,0.469879518,0.148594378,-9.028307636
0.37751004,0.469879518,0.152610442,-9.063683198
0.373493976,0.469879518,0.156626506,-9.061093783
0.369477912,0.469879518,0.16064257,-9.124021214
0.365461847,0.469879518,0.164658635,-9.1525408
0.361445783,0.469879518,0.168674699,-9.190556211
0.357429719,0.469879518,0.172690763,-9.20237279
0.353413655,0.469879518,0.176706827,-9.215565613
0.34939759,0.469879518,0.180722892,-9.222556781
0.345381526,0.469879518,0.184738956,-9.221795267
0.341365462,0.469879518,0.18875502,-9.22589176
0.337349398,0.469879518,0.192771084,-9.230257542
0.333333333,0.469879518,0.196787149,-9.236952692
0.329317269,0.469879518,0.200803213,-9.246125056
0.325301205,0.469879518,0.204819277,-9.262555117
0.321285141,0.469879518,0.208835341,-9.291350931
0.317269076,0.469879518,0.212851406,-9.297109967
0.313253012,0.469879518,0.21686747,-9.311096309
0.309236948,0.469879518,0.220883534,-9.313745976
0.305220884,0.469879518,0.224899598,-9.331900015
0.301204819,0.469879518,0.228915663,-9.378400623
0.297188755,0.469879518,0.232931727,-9.431010121
0.293172691,0.469879518,0.236947791,-9.441760763
0.289156627,0.469879518,0.240963855,-9.449961884
0.285140562,0.469879518,0.24497992,-9.513479617
0.281124498,0.469879518,0.248995984,-9.484952046
0.277108434,0.469879518,0.253012048,-9.494685015
0.273092369,0.469879518,0.257028112,-9.520675439
0.269076305,0.469879518,0.261044177,-9.50220702
0.265060241,0.469879518,0.265060241,-9.484396498
0.261044177,0.469879518,0.269076305,-9.433852161
0.257028112,0.469879518,0.273092369,-9.430116729
0.253012048,0.469879518,0.277108434,-9.33963454
0.248995984,0.469879518,0.281124498,-9.305475457
0.24497992,0.469879518,0.285140562,-9.319020311
0.240963855,0.469879518,0.289156627,-9.328349298
0.236947791,0.469879518,0.293172691,-9.312190106
0.232931727,0.469879518,0.297188755,-9.296061164
0.228915663,0.469879518,0.301204819,-9.166998382
0.224899598,0.469879518,0.305220884,-9.162745588
0.220883534,0.469879518,0.309236948,-9.162231308
0.21686747,0.469879518,0.313253012,-9.146963712
0.212851406,0.469879518,0.317269076,-9.139707289
0.208835341,0.469879518,0.321285141,-9.126612839
0.204819277,0.469879518,0.325301205,-9.119729002
0.200803213,0.469879518,0.329317269,-9.116373354
0.196787149,0.469879518,0.333333333,-9.099088142
0.192771084,0.469879518,0.337349398,-9.090370631
0.18875502,0.469879518,0.341365462,-9.072176069
0.184738956,0.469879518,0.345381526,-9.071414892
0.180722892,0.469879518,0.34939759,-9.06513465
0.176706827,0.469879518,0.353413655,-9.055062882
0.172690763,0.469879518,0.357429719,-9.053760866
0.168674699,0.469879518,0.361445783,-9.014990096
0.164658635,0.469879518,0.365461847,-9.006798355
0.16064257,0.469879518,0.369477912,-9.003031057
0.156626506,0.469879518,0.373493976,-9.004618006
0.152610442,0.469879518,0.37751004,-9.00979733
0.148594378,0.469879518,0.381526104,-9.010845707
0.144578313,0.469879518,0.385542169,-9.031855543
0.140562249,0.469879518,0.389558233,-9.031855543
0.136546185,0.469879518,0.393574297,-9.031855543
0.13253012,0.469879518,0.397590361,-9.042203834
0.128514056,0.469879518,0.401606426,-9.043071322
0.124497992,0.469879518,0.40562249,-9.040862663
0.120481928,0.469879518,0.409638554,-9.042043186
0.116465863,0.469879518,0.413654618,-9.042043186
0.112449799,0.469879518,0.417670683,-9.042043186
0.108433735,0.469879518,0.421686747,-9.042007671
0.104417671,0.469879518,0.425702811,-9.042007671
0.100401606,0.469879518,0.429718876,-9.096689756
0.096385542,0.469879518,0.43373494,-9.100846964
0.092369478,0.469879518,0.437751004,-9.104611795
0.088353414,0.469879518,0.441767068,-9.121623397
0.084337349,0.469879518,0.445783133,-9.121623397
0.080321285,0.469879518,0.449799197,-9.121623397
0.076305221,0.469879518,0.453815261,-9.121623397
0.072289157,0.469879518,0.457831325,-9.121623397
0.068273092,0.469879518,0.46184739,-9.124647846
0.064257028,0.469879518,0.465863454,-9.124647846
0.060240964,0.469879518,0.469879518,-9.124647846
0.0562249,0.469879518,0.473895582,-9.124647846
0.052208835,0.469879518,0.477911647,-9.124647846
0.048192771,0.469879518,0.481927711,-9.124647846
0.044176707,0.469879518,0.485943775,-9.124647846
0.040160643,0.469879518,0.489959839,-9.124647846
0.036144578,0.469879518,0.493975904,-9.124647846
0.032128514,0.469879518,0.497991968,-9.124647846
0.02811245,0.469879518,0.502008032,-9.124647846
0.024096386,0.469879518,0.506024096,-9.124647846
0.020080321,0.469879518,0.510040161,-9.124647846
0.016064257,0.469879518,0.514056225,-9.124647846
0.012048193,0.469879518,0.518072289,-9.15234379
0.008032129,0.469879518,0.522088353,-9.417014432
0.004016064,0.469879518,0.526104418,-9.561836911
1.11E-16,0.469879518,0.530120482,-9.657518328
0.526104418,0.473895582,0,-8.687250663
0.522088353,0.473895582,0.004016064,-8.695570189
0.518072289,0.473895582,0.008032129,-8.703188382
0.514056225,0.473895582,0.012048193,-8.712827397
0.510040161,0.473895582,0.016064257,-8.712581443
0.506024096,0.473895582,0.020080321,-8.700936489
0.502008032,0.473895582,0.024096386,-8.705601087
0.497991968,0.473895582,0.02811245,-8.704629983
0.493975904,0.473895582,0.032128514,-8.725916117
0.489959839,0.473895582,0.036144578,-8.75174256
0.485943775,0.473895582,0.040160643,-8.75263206
0.481927711,0.473895582,0.044176707,-8.784468702
0.477911647,0.473895582,0.048192771,-8.785964385
0.473895582,0.473895582,0.052208835,-8.793223276
0.469879518,0.473895582,0.0562249,-8.796414846
0.465863454,0.473895582,0.060240964,-8.7741002
0.46184739,0.473895582,0.064257028,-8.769254932
0.457831325,0.473895582,0.068273092,-8.767823734
0.453815261,0.473895582,0.072289157,-8.793089202
0.449799197,0.473895582,0.076305221,-8.791012082
0.445783133,0.473895582,0.080321285,-8.787840392
0.441767068,0.473895582,0.084337349,-8.767499911
0.437751004,0.473895582,0.088353414,-8.769249966
0.43373494,0.473895582,0.092369478,-8.763659458
0.429718876,0.473895582,0.096385542,-8.831262588
0.425702811,0.473895582,0.100401606,-8.870531222
0.421686747,0.473895582,0.104417671,-8.870531222
0.417670683,0.473895582,0.108433735,-8.872229533
0.413654618,0.473895582,0.112449799,-8.878566653
0.409638554,0.473895582,0.116465863,-8.870641885
0.40562249,0.473895582,0.120481928,-8.870641885
0.401606426,0.473895582,0.124497992,-8.861128705
0.397590361,0.473895582,0.128514056,-8.902764864
0.393574297,0.473895582,0.13253012,-8.928705409
0.389558233,0.473895582,0.136546185,-8.948067514
0.385542169,0.473895582,0.140562249,-9.029335123
0.381526104,0.473895582,0.144578313,-9.028817381
0.37751004,0.473895582,0.148594378,-9.072814425
0.373493976,0.473895582,0.152610442,-9.072814425
0.369477912,0.473895582,0.156626506,-9.097105391
0.365461847,0.473895582,0.16064257,-9.133776322
0.361445783,0.473895582,0.164658635,-9.156460978
0.357429719,0.473895582,0.168674699,-9.194476389
0.353413655,0.473895582,0.172690763,-9.20983359
0.34939759,0.473895582,0.176706827,-9.217578597
0.345381526,0.473895582,0.180722892,-9.22499401
0.341365462,0.473895582,0.184738956,-9.22794802
0.337349398,0.473895582,0.18875502,-9.229811938
0.333333333,0.473895582,0.192771084,-9.234177721
0.329317269,0.473895582,0.196787149,-9.239244775
0.325301205,0.473895582,0.200803213,-9.250045234
0.321285141,0.473895582,0.204819277,-9.268503009
0.317269076,0.473895582,0.208835341,-9.294016835
0.313253012,0.473895582,0.212851406,-9.297109967
0.309236948,0.473895582,0.21686747,-9.313745976
0.305220884,0.473895582,0.220883534,-9.314814199
0.301204819,0.473895582,0.224899598,-9.331900015
0.297188755,0.473895582,0.228915663,-9.396251975
0.293172691,0.473895582,0.232931727,-9.431010121
0.289156627,0.473895582,0.236947791,-9.427386712
0.285140562,0.473895582,0.240963855,-9.478168624
0.281124498,0.473895582,0.24497992,-9.481788235
0.277108434,0.473895582,0.248995984,-9.478889509
0.273092369,0.473895582,0.253012048,-9.467204712
0.269076305,0.473895582,0.257028112,-9.491432493
0.265060241,0.473895582,0.261044177,-9.482559066
0.261044177,0.473895582,0.265060241,-9.468881421
0.257028112,0.473895582,0.269076305,-9.423453751
0.253012048,0.473895582,0.273092369,-9.393474744
0.248995984,0.473895582,0.277108434,-9.311540816
0.24497992,0.473895582,0.281124498,-9.303405221
0.240963855,0.473895582,0.285140562,-9.315054537
0.236947791,0.473895582,0.289156627,-9.315814136
0.232931727,0.473895582,0.293172691,-9.312190106
0.228915663,0.473895582,0.297188755,-9.304246963
0.224899598,0.473895582,0.301204819,-9.164897596
0.220883534,0.473895582,0.305220884,-9.162745588
0.21686747,0.473895582,0.309236948,-9.170516485
0.212851406,0.473895582,0.313253012,-9.163866105
0.208835341,0.473895582,0.317269076,-9.134337628
0.204819277,0.473895582,0.321285141,-9.133490603
0.200803213,0.473895582,0.325301205,-9.123344205
0.196787149,0.473895582,0.329317269,-9.10111711
0.192771084,0.473895582,0.333333333,-9.101542055
0.18875502,0.473895582,0.337349398,-9.08561828
0.184738956,0.473895582,0.341365462,-9.072176069
0.180722892,0.473895582,0.345381526,-9.070642057
0.176706827,0.473895582,0.34939759,-9.066434351
0.172690763,0.473895582,0.353413655,-9.054266528
0.168674699,0.473895582,0.357429719,-9.019513621
0.164658635,0.473895582,0.361445783,-9.015696616
0.16064257,0.473895582,0.365461847,-9.001826887
0.156626506,0.473895582,0.369477912,-8.998877176
0.152610442,0.473895582,0.373493976,-9.010667345
0.148594378,0.473895582,0.37751004,-9.008095738
0.144578313,0.473895582,0.381526104,-9.025195558
0.140562249,0.473895582,0.385542169,-9.025195558
0.136546185,0.473895582,0.389558233,-9.025195558
0.13253012,0.473895582,0.393574297,-9.034205489
0.128514056,0.473895582,0.397590361,-9.033741092
0.124497992,0.473895582,0.401606426,-9.030144267
0.120481928,0.473895582,0.40562249,-9.031532434
0.116465863,0.473895582,0.409638554,-9.032712957
0.112449799,0.473895582,0.413654618,-9.032712957
0.108433735,0.473895582,0.417670683,-9.032677442
0.104417671,0.473895582,0.421686747,-9.032677442
0.100401606,0.473895582,0.425702811,-9.03423148
0.096385542,0.473895582,0.429718876,-9.090181756
0.092369478,0.473895582,0.43373494,-9.091516734
0.088353414,0.473895582,0.437751004,-9.095281566
0.084337349,0.473895582,0.441767068,-9.112293167
0.080321285,0.473895582,0.445783133,-9.112293167
0.076305221,0.473895582,0.449799197,-9.112293167
0.072289157,0.473895582,0.453815261,-9.112293167
0.068273092,0.473895582,0.457831325,-9.112293167
0.064257028,0.473895582,0.46184739,-9.115317616
0.060240964,0.473895582,0.465863454,-9.115317616
0.0562249,0.473895582,0.469879518,-9.115317616
0.052208835,0.473895582,0.473895582,-9.115317616
0.048192771,0.473895582,0.477911647,-9.115317616
0.044176707,0.473895582,0.481927711,-9.115317616
0.040160643,0.473895582,0.485943775,-9.115317616
0.036144578,0.473895582,0.489959839,-9.115317616
0.032128514,0.473895582,0.493975904,-9.115317616
0.02811245,0.473895582,0.497991968,-9.115317616
0.024096386,0.473895582,0.502008032,-9.115317616
0.020080321,0.473895582,0.506024096,-9.115317616
0.016064257,0.473895582,0.510040161,-9.115317616
0.012048193,0.473895582,0.514056225,-9.115317616
0.008032129,0.473895582,0.518072289,-9.143013561
0.004016064,0.473895582,0.522088353,-9.411746973
1.11E-16,0.473895582,0.526104418,-9.558017012
0.522088353,0.477911647,0,-8.695570189
0.518072289,0.477911647,0.004016064,-8.703188382
0.514056225,0.477911647,0.008032129,-8.712827397
0.510040161,0.477911647,0.012048193,-8.712581443
0.506024096,0.477911647,0.016064257,-8.700936489
0.502008032,0.477911647,0.020080321,-8.705601087
0.497991968,0.477911647,0.024096386,-8.704629983
0.493975904,0.477911647,0.02811245,-8.725916117
0.489959839,0.477911647,0.032128514,-8.75174256
0.485943775,0.477911647,0.036144578,-8.75263206
0.481927711,0.477911647,0.040160643,-8.784468702
0.477911647,0.477911647,0.044176707,-8.785964385
0.473895582,0.477911647,0.048192771,-8.793223276
0.469879518,0.477911647,0.052208835,-8.796414846
0.465863454,0.477911647,0.0562249,-8.772674236
0.46184739,0.477911647,0.060240964,-8.767828967
0.457831325,0.477911647,0.064257028,-8.764900538
0.453815261,0.477911647,0.068273092,-8.788482143
0.449799197,0.477911647,0.072289157,-8.786405023
0.445783133,0.477911647,0.076305221,-8.783233332
0.441767068,0.477911647,0.080321285,-8.762892851
0.437751004,0.477911647,0.084337349,-8.763052968
0.43373494,0.477911647,0.088353414,-8.757462461
0.429718876,0.477911647,0.092369478,-8.825065591
0.425702811,0.477911647,0.096385542,-8.85829227
0.421686747,0.477911647,0.100401606,-8.85829227
0.417670683,0.477911647,0.104417671,-8.85999058
0.413654618,0.477911647,0.108433735,-8.8663277
0.409638554,0.477911647,0.112449799,-8.858402933
0.40562249,0.477911647,0.116465863,-8.858402933
0.401606426,0.477911647,0.120481928,-8.857475214
0.397590361,0.477911647,0.124497992,-8.878976883
0.393574297,0.477911647,0.128514056,-8.910267581
0.389558233,0.477911647,0.13253012,-8.930049468
0.385542169,0.477911647,0.136546185,-9.014251534
0.381526104,0.477911647,0.140562249,-9.010994654
0.37751004,0.477911647,0.144578313,-9.045812881
0.373493976,0.477911647,0.148594378,-9.054434363
0.369477912,0.477911647,0.152610442,-9.081314744
0.365461847,0.477911647,0.156626506,-9.084560258
0.361445783,0.477911647,0.16064257,-9.113884282
0.357429719,0.477911647,0.164658635,-9.136568939
0.353413655,0.477911647,0.168674699,-9.175982867
0.34939759,0.477911647,0.172690763,-9.188522033
0.345381526,0.477911647,0.176706827,-9.194061504
0.341365462,0.477911647,0.180722892,-9.20519244
0.337349398,0.477911647,0.184738956,-9.205913876
0.333333333,0.477911647,0.18875502,-9.207777795
0.329317269,0.477911647,0.192771084,-9.210515482
0.325301205,0.477911647,0.196787149,-9.217210632
