Mn,Fe,Co,log(k*)400ºC (cm/s)
0.610441767,0.008032129,0.381526104,-10.35385457
0.606425703,0.008032129,0.385542169,-10.35226362
0.602409639,0.008032129,0.389558233,-10.33093913
0.598393574,0.008032129,0.393574297,-10.27926992
0.59437751,0.008032129,0.397590361,-10.27233318
0.590361446,0.008032129,0.401606426,-10.27072721
0.586345382,0.008032129,0.40562249,-10.245949
0.582329317,0.008032129,0.409638554,-10.22207632
0.578313253,0.008032129,0.413654618,-10.21399305
0.574297189,0.008032129,0.417670683,-10.14996199
0.570281124,0.008032129,0.421686747,-10.14661866
0.56626506,0.008032129,0.425702811,-10.13583882
0.562248996,0.008032129,0.429718876,-10.14027144
0.558232932,0.008032129,0.43373494,-10.14037826
0.554216867,0.008032129,0.437751004,-10.1405058
0.550200803,0.008032129,0.441767068,-10.13132042
0.546184739,0.008032129,0.445783133,-10.12575994
0.542168675,0.008032129,0.449799197,-10.12575994
0.53815261,0.008032129,0.453815261,-10.12575994
0.534136546,0.008032129,0.457831325,-10.12442618
0.530120482,0.008032129,0.46184739,-10.12121604
0.526104418,0.008032129,0.465863454,-10.1112999
0.522088353,0.008032129,0.469879518,-10.10918931
0.518072289,0.008032129,0.473895582,-10.10558626
0.514056225,0.008032129,0.477911647,-10.0881905
0.510040161,0.008032129,0.481927711,-10.06871946
0.506024096,0.008032129,0.485943775,-10.04934439
0.502008032,0.008032129,0.489959839,-10.04413738
0.497991968,0.008032129,0.493975904,-10.03013867
0.493975904,0.008032129,0.497991968,-10.02002226
0.489959839,0.008032129,0.502008032,-9.955486935
0.485943775,0.008032129,0.506024096,-9.953396523
0.481927711,0.008032129,0.510040161,-9.916063177
0.477911647,0.008032129,0.514056225,-9.914297601
0.473895582,0.008032129,0.518072289,-9.879085565
0.469879518,0.008032129,0.522088353,-9.523637051
0.465863454,0.008032129,0.526104418,-9.42660739
0.46184739,0.008032129,0.530120482,-9.377919513
0.457831325,0.008032129,0.534136546,-9.212555899
0.453815261,0.008032129,0.53815261,-9.187413875
0.449799197,0.008032129,0.542168675,-9.187413875
0.445783133,0.008032129,0.546184739,-9.187413875
0.441767068,0.008032129,0.550200803,-9.182528399
0.437751004,0.008032129,0.554216867,-9.182528399
0.43373494,0.008032129,0.558232932,-9.180127944
0.429718876,0.008032129,0.562248996,-9.180127944
0.425702811,0.008032129,0.56626506,-9.180127944
0.421686747,0.008032129,0.570281124,-9.180127944
0.417670683,0.008032129,0.574297189,-9.178653435
0.413654618,0.008032129,0.578313253,-9.178653435
0.409638554,0.008032129,0.582329317,-9.178653435
0.40562249,0.008032129,0.586345382,-9.17706386
0.401606426,0.008032129,0.590361446,-9.175798723
0.397590361,0.008032129,0.59437751,-9.17484787
0.393574297,0.008032129,0.598393574,-9.16021559
0.389558233,0.008032129,0.602409639,-9.144534794
0.385542169,0.008032129,0.606425703,-9.140471533
0.381526104,0.008032129,0.610441767,-9.134667266
0.37751004,0.008032129,0.614457831,-9.128647053
0.373493976,0.008032129,0.618473896,-9.126737617
0.369477912,0.008032129,0.62248996,-9.122419533
0.365461847,0.008032129,0.626506024,-9.122419533
0.361445783,0.008032129,0.630522088,-9.122419533
0.357429719,0.008032129,0.634538153,-9.121480811
0.353413655,0.008032129,0.638554217,-9.121480811
0.34939759,0.008032129,0.642570281,-9.121480811
0.345381526,0.008032129,0.646586345,-9.114551662
0.341365462,0.008032129,0.65060241,-9.109302187
0.337349398,0.008032129,0.654618474,-9.109302187
0.333333333,0.008032129,0.658634538,-9.109302187
0.329317269,0.008032129,0.662650602,-9.10784114
0.325301205,0.008032129,0.666666667,-9.10784114
0.321285141,0.008032129,0.670682731,-9.10784114
0.317269076,0.008032129,0.674698795,-9.10784114
0.313253012,0.008032129,0.678714859,-9.10784114
0.309236948,0.008032129,0.682730924,-9.105998798
0.305220884,0.008032129,0.686746988,-9.10485291
0.301204819,0.008032129,0.690763052,-9.10485291
0.297188755,0.008032129,0.694779116,-9.10485291
0.293172691,0.008032129,0.698795181,-9.10137841
0.289156627,0.008032129,0.702811245,-9.100077583
0.285140562,0.008032129,0.706827309,-9.098331882
0.281124498,0.008032129,0.710843373,-9.098331882
0.277108434,0.008032129,0.714859438,-9.094804866
0.273092369,0.008032129,0.718875502,-9.090068797
0.269076305,0.008032129,0.722891566,-9.086065437
0.265060241,0.008032129,0.726907631,-9.066996545
0.261044177,0.008032129,0.730923695,-9.066996545
0.257028112,0.008032129,0.734939759,-9.063904271
0.253012048,0.008032129,0.738955823,-9.063904271
0.248995984,0.008032129,0.742971888,-9.056700219
0.24497992,0.008032129,0.746987952,-8.999198559
0.240963855,0.008032129,0.751004016,-8.992429014
0.236947791,0.008032129,0.75502008,-8.981500362
0.232931727,0.008032129,0.759036145,-8.96935471
0.228915663,0.008032129,0.763052209,-8.958829705
0.224899598,0.008032129,0.767068273,-8.948722589
0.220883534,0.008032129,0.771084337,-8.948722589
0.21686747,0.008032129,0.775100402,-8.940693345
0.212851406,0.008032129,0.779116466,-8.939173997
0.208835341,0.008032129,0.78313253,-8.935646179
0.204819277,0.008032129,0.787148594,-8.935646179
0.200803213,0.008032129,0.791164659,-8.935646179
0.196787149,0.008032129,0.795180723,-8.926727037
0.192771084,0.008032129,0.799196787,-8.925207053
0.18875502,0.008032129,0.803212851,-8.925207053
0.184738956,0.008032129,0.807228916,-8.925207053
0.180722892,0.008032129,0.81124498,-8.924103072
0.176706827,0.008032129,0.815261044,-8.924103072
0.172690763,0.008032129,0.819277108,-8.924103072
0.168674699,0.008032129,0.823293173,-8.924103072
0.164658635,0.008032129,0.827309237,-8.924103072
0.16064257,0.008032129,0.831325301,-8.924103072
0.156626506,0.008032129,0.835341365,-8.924103072
0.152610442,0.008032129,0.83935743,-8.924103072
0.148594378,0.008032129,0.843373494,-8.924103072
0.144578313,0.008032129,0.847389558,-8.920828273
0.140562249,0.008032129,0.851405622,-8.920828273
0.136546185,0.008032129,0.855421687,-8.920016077
0.13253012,0.008032129,0.859437751,-8.920016077
0.128514056,0.008032129,0.863453815,-8.914209252
0.124497992,0.008032129,0.86746988,-8.903736955
0.120481928,0.008032129,0.871485944,-8.903064461
0.116465863,0.008032129,0.875502008,-8.903064461
0.112449799,0.008032129,0.879518072,-8.903064461
0.108433735,0.008032129,0.883534137,-8.903064461
0.104417671,0.008032129,0.887550201,-8.903064461
0.100401606,0.008032129,0.891566265,-8.903064461
0.096385542,0.008032129,0.895582329,-8.903064461
0.092369478,0.008032129,0.899598394,-8.903064461
0.088353414,0.008032129,0.903614458,-8.903064461
0.084337349,0.008032129,0.907630522,-8.903064461
0.080321285,0.008032129,0.911646586,-8.903064461
0.076305221,0.008032129,0.915662651,-8.903064461
0.072289157,0.008032129,0.919678715,-8.903064461
0.068273092,0.008032129,0.923694779,-8.903064461
0.064257028,0.008032129,0.927710843,-8.903064461
0.060240964,0.008032129,0.931726908,-8.903064461
0.0562249,0.008032129,0.935742972,-8.903064461
0.052208835,0.008032129,0.939759036,-8.903064461
0.048192771,0.008032129,0.9437751,-8.903064461
0.044176707,0.008032129,0.947791165,-8.903064461
0.040160643,0.008032129,0.951807229,-8.903064461
0.036144578,0.008032129,0.955823293,-8.903064461
0.032128514,0.008032129,0.959839357,-8.903064461
0.02811245,0.008032129,0.963855422,-8.903064461
0.024096386,0.008032129,0.967871486,-8.903064461
0.020080321,0.008032129,0.97188755,-8.903064461
0.016064257,0.008032129,0.975903614,-8.903064461
0.012048193,0.008032129,0.979919679,-8.903064461
0.008032129,0.008032129,0.983935743,-8.903064461
0.004016064,0.008032129,0.987951807,-8.903064461
1.11E-16,0.008032129,0.991967871,-8.903064461
0.987951807,0.012048193,0,-11.07653917
0.983935743,0.012048193,0.004016064,-11.07653917
0.979919679,0.012048193,0.008032129,-11.07653917
0.975903614,0.012048193,0.012048193,-11.07653917
0.97188755,0.012048193,0.016064257,-11.07653917
0.967871486,0.012048193,0.020080321,-11.07653917
0.963855422,0.012048193,0.024096386,-11.07653917
0.959839357,0.012048193,0.02811245,-11.07653917
0.955823293,0.012048193,0.032128514,-11.07653917
0.951807229,0.012048193,0.036144578,-11.07653917
0.947791165,0.012048193,0.040160643,-11.07653917
0.9437751,0.012048193,0.044176707,-11.07653917
0.939759036,0.012048193,0.048192771,-11.07653917
0.935742972,0.012048193,0.052208835,-11.07653917
0.931726908,0.012048193,0.0562249,-11.07653917
0.927710843,0.012048193,0.060240964,-11.07653917
0.923694779,0.012048193,0.064257028,-11.07653917
0.919678715,0.012048193,0.068273092,-11.07653917
0.915662651,0.012048193,0.072289157,-11.07653917
0.911646586,0.012048193,0.076305221,-11.07653917
0.907630522,0.012048193,0.080321285,-11.07653917
0.903614458,0.012048193,0.084337349,-11.07653917
0.899598394,0.012048193,0.088353414,-11.07653917
0.895582329,0.012048193,0.092369478,-11.07653917
0.891566265,0.012048193,0.096385542,-11.07653917
0.887550201,0.012048193,0.100401606,-11.07653917
0.883534137,0.012048193,0.104417671,-11.07653917
0.879518072,0.012048193,0.108433735,-11.07653917
0.875502008,0.012048193,0.112449799,-11.07653917
0.871485944,0.012048193,0.116465863,-11.07653917
0.86746988,0.012048193,0.120481928,-11.07653917
0.863453815,0.012048193,0.124497992,-11.07653917
0.859437751,0.012048193,0.128514056,-11.07653917
0.855421687,0.012048193,0.13253012,-11.07653917
0.851405622,0.012048193,0.136546185,-11.07634916
0.847389558,0.012048193,0.140562249,-11.07634916
0.843373494,0.012048193,0.144578313,-11.07634916
0.83935743,0.012048193,0.148594378,-11.07634916
0.835341365,0.012048193,0.152610442,-11.07634916
0.831325301,0.012048193,0.156626506,-11.07634916
0.827309237,0.012048193,0.16064257,-11.07634916
0.823293173,0.012048193,0.164658635,-11.07634916
0.819277108,0.012048193,0.168674699,-11.07634916
0.815261044,0.012048193,0.172690763,-11.07634916
0.81124498,0.012048193,0.176706827,-11.07634916
0.807228916,0.012048193,0.180722892,-11.07634916
0.803212851,0.012048193,0.184738956,-11.07634916
0.799196787,0.012048193,0.18875502,-11.07592068
0.795180723,0.012048193,0.192771084,-11.07592068
0.791164659,0.012048193,0.196787149,-11.07519406
0.787148594,0.012048193,0.200803213,-11.07519406
0.78313253,0.012048193,0.204819277,-11.07519406
0.779116466,0.012048193,0.208835341,-11.07519406
0.775100402,0.012048193,0.212851406,-11.07519406
0.771084337,0.012048193,0.21686747,-11.07519406
0.767068273,0.012048193,0.220883534,-11.07519406
0.763052209,0.012048193,0.224899598,-11.07519406
0.759036145,0.012048193,0.228915663,-11.07519406
0.75502008,0.012048193,0.232931727,-11.07519406
0.751004016,0.012048193,0.236947791,-11.07519406
0.746987952,0.012048193,0.240963855,-11.07519406
0.742971888,0.012048193,0.24497992,-11.07519406
0.738955823,0.012048193,0.248995984,-11.07519406
0.734939759,0.012048193,0.253012048,-11.0720685
0.730923695,0.012048193,0.257028112,-11.0720685
0.726907631,0.012048193,0.261044177,-11.0720685
0.722891566,0.012048193,0.265060241,-11.0687077
0.718875502,0.012048193,0.269076305,-11.05805694
0.714859438,0.012048193,0.273092369,-11.05805694
0.710843373,0.012048193,0.277108434,-11.01370074
0.706827309,0.012048193,0.281124498,-11.01370074
0.702811245,0.012048193,0.285140562,-11.01370074
0.698795181,0.012048193,0.289156627,-11.01048934
0.694779116,0.012048193,0.293172691,-11.01048934
0.690763052,0.012048193,0.297188755,-10.99138558
0.686746988,0.012048193,0.301204819,-10.94617645
0.682730924,0.012048193,0.305220884,-10.9442082
0.678714859,0.012048193,0.309236948,-10.9023955
0.674698795,0.012048193,0.313253012,-10.85725813
0.670682731,0.012048193,0.317269076,-10.83856231
0.666666667,0.012048193,0.321285141,-10.83789099
0.662650602,0.012048193,0.325301205,-10.82410477
0.658634538,0.012048193,0.329317269,-10.80161466
0.654618474,0.012048193,0.333333333,-10.78470744
0.65060241,0.012048193,0.337349398,-10.73911813
0.646586345,0.012048193,0.341365462,-10.66192607
0.642570281,0.012048193,0.345381526,-10.65564008
0.638554217,0.012048193,0.34939759,-10.6507031
0.634538153,0.012048193,0.353413655,-10.64363288
0.630522088,0.012048193,0.357429719,-10.52225191
0.626506024,0.012048193,0.361445783,-10.50458264
0.62248996,0.012048193,0.365461847,-10.4905853
0.618473896,0.012048193,0.369477912,-10.41797689
0.614457831,0.012048193,0.373493976,-10.40685484
0.610441767,0.012048193,0.37751004,-10.35268991
0.606425703,0.012048193,0.381526104,-10.35226362
0.602409639,0.012048193,0.385542169,-10.34497657
0.598393574,0.012048193,0.389558233,-10.30670123
0.59437751,0.012048193,0.393574297,-10.27391854
0.590361446,0.012048193,0.397590361,-10.27233318
0.586345382,0.012048193,0.401606426,-10.2523045
0.582329317,0.012048193,0.40562249,-10.22207632
0.578313253,0.012048193,0.409638554,-10.21399305
0.574297189,0.012048193,0.413654618,-10.14996199
0.570281124,0.012048193,0.417670683,-10.14661866
0.56626506,0.012048193,0.421686747,-10.14040089
0.562248996,0.012048193,0.425702811,-10.14027144
0.558232932,0.012048193,0.429718876,-10.14537107
0.554216867,0.012048193,0.43373494,-10.1405058
0.550200803,0.012048193,0.437751004,-10.13369488
0.546184739,0.012048193,0.441767068,-10.13067414
0.542168675,0.012048193,0.445783133,-10.12575994
0.53815261,0.012048193,0.449799197,-10.12575994
0.534136546,0.012048193,0.453815261,-10.12442618
0.530120482,0.012048193,0.457831325,-10.12299336
0.526104418,0.012048193,0.46184739,-10.1112999
0.522088353,0.012048193,0.465863454,-10.10918931
0.518072289,0.012048193,0.469879518,-10.10558626
0.514056225,0.012048193,0.473895582,-10.09366116
0.510040161,0.012048193,0.477911647,-10.06871946
0.506024096,0.012048193,0.481927711,-10.0583948
0.502008032,0.012048193,0.485943775,-10.04727942
0.497991968,0.012048193,0.489959839,-10.03570103
0.493975904,0.012048193,0.493975904,-10.02730462
0.489959839,0.012048193,0.497991968,-9.955486935
0.485943775,0.012048193,0.502008032,-9.953396523
0.481927711,0.012048193,0.506024096,-9.916063177
0.477911647,0.012048193,0.510040161,-9.914297601
0.473895582,0.012048193,0.514056225,-9.913156536
0.469879518,0.012048193,0.518072289,-9.87825531
0.465863454,0.012048193,0.522088353,-9.512987289
0.46184739,0.012048193,0.526104418,-9.425912409
0.457831325,0.012048193,0.530120482,-9.377919513
0.453815261,0.012048193,0.534136546,-9.212555899
0.449799197,0.012048193,0.53815261,-9.187413875
0.445783133,0.012048193,0.542168675,-9.187413875
0.441767068,0.012048193,0.546184739,-9.187413875
0.437751004,0.012048193,0.550200803,-9.182528399
0.43373494,0.012048193,0.554216867,-9.182528399
0.429718876,0.012048193,0.558232932,-9.180127944
0.425702811,0.012048193,0.562248996,-9.180127944
0.421686747,0.012048193,0.56626506,-9.180127944
0.417670683,0.012048193,0.570281124,-9.180127944
0.413654618,0.012048193,0.574297189,-9.178653435
0.409638554,0.012048193,0.578313253,-9.178653435
0.40562249,0.012048193,0.582329317,-9.178653435
0.401606426,0.012048193,0.586345382,-9.17706386
0.397590361,0.012048193,0.590361446,-9.175798723
0.393574297,0.012048193,0.59437751,-9.17484787
0.389558233,0.012048193,0.598393574,-9.16021559
0.385542169,0.012048193,0.602409639,-9.144534794
0.381526104,0.012048193,0.606425703,-9.140471533
0.37751004,0.012048193,0.610441767,-9.134667266
0.373493976,0.012048193,0.614457831,-9.128647053
0.369477912,0.012048193,0.618473896,-9.126737617
0.365461847,0.012048193,0.62248996,-9.122419533
0.361445783,0.012048193,0.626506024,-9.122419533
0.357429719,0.012048193,0.630522088,-9.122419533
0.353413655,0.012048193,0.634538153,-9.121480811
0.34939759,0.012048193,0.638554217,-9.121480811
0.345381526,0.012048193,0.642570281,-9.121480811
0.341365462,0.012048193,0.646586345,-9.112169249
0.337349398,0.012048193,0.65060241,-9.109302187
0.333333333,0.012048193,0.654618474,-9.109302187
0.329317269,0.012048193,0.658634538,-9.109302187
0.325301205,0.012048193,0.662650602,-9.10784114
0.321285141,0.012048193,0.666666667,-9.10784114
0.317269076,0.012048193,0.670682731,-9.10784114
0.313253012,0.012048193,0.674698795,-9.10784114
0.309236948,0.012048193,0.678714859,-9.10784114
0.305220884,0.012048193,0.682730924,-9.10485291
0.301204819,0.012048193,0.686746988,-9.10485291
0.297188755,0.012048193,0.690763052,-9.10485291
0.293172691,0.012048193,0.694779116,-9.10137841
0.289156627,0.012048193,0.698795181,-9.100077583
0.285140562,0.012048193,0.702811245,-9.098331882
0.281124498,0.012048193,0.706827309,-9.098331882
0.277108434,0.012048193,0.710843373,-9.094804866
0.273092369,0.012048193,0.714859438,-9.092417284
0.269076305,0.012048193,0.718875502,-9.090068797
0.265060241,0.012048193,0.722891566,-9.086065437
0.261044177,0.012048193,0.726907631,-9.066996545
0.257028112,0.012048193,0.730923695,-9.066996545
0.253012048,0.012048193,0.734939759,-9.063904271
0.248995984,0.012048193,0.738955823,-9.063904271
0.24497992,0.012048193,0.742971888,-9.056700219
0.240963855,0.012048193,0.746987952,-8.997040713
0.236947791,0.012048193,0.751004016,-8.990043465
0.232931727,0.012048193,0.75502008,-8.975121356
0.228915663,0.012048193,0.759036145,-8.96935471
0.224899598,0.012048193,0.763052209,-8.951825841
0.220883534,0.012048193,0.767068273,-8.948722589
0.21686747,0.012048193,0.771084337,-8.940693345
0.212851406,0.012048193,0.775100402,-8.939173997
0.208835341,0.012048193,0.779116466,-8.935646179
0.204819277,0.012048193,0.78313253,-8.935646179
0.200803213,0.012048193,0.787148594,-8.935646179
0.196787149,0.012048193,0.791164659,-8.926727037
0.192771084,0.012048193,0.795180723,-8.925207053
0.18875502,0.012048193,0.799196787,-8.925207053
0.184738956,0.012048193,0.803212851,-8.925207053
0.180722892,0.012048193,0.807228916,-8.924103072
0.176706827,0.012048193,0.81124498,-8.924103072
0.172690763,0.012048193,0.815261044,-8.924103072
0.168674699,0.012048193,0.819277108,-8.924103072
0.164658635,0.012048193,0.823293173,-8.924103072
0.16064257,0.012048193,0.827309237,-8.924103072
0.156626506,0.012048193,0.831325301,-8.924103072
0.152610442,0.012048193,0.835341365,-8.924103072
0.148594378,0.012048193,0.83935743,-8.924103072
0.144578313,0.012048193,0.843373494,-8.920828273
