Mn,Fe,Co,Oxygen Diffusion Coefficient - log(D*)_400C (cm^2/s)
0.164658635,0.815261044,0.020080321,-14.84115049
0.16064257,0.815261044,0.024096386,-14.84115049
0.156626506,0.815261044,0.02811245,-14.79659832
0.152610442,0.815261044,0.032128514,-14.7611144
0.148594378,0.815261044,0.036144578,-14.73898247
0.144578313,0.815261044,0.040160643,-14.60782391
0.140562249,0.815261044,0.044176707,-14.5624615
0.136546185,0.815261044,0.048192771,-14.57571812
0.13253012,0.815261044,0.052208835,-14.33423656
0.128514056,0.815261044,0.0562249,-14.33024752
0.124497992,0.815261044,0.060240964,-14.2621374
0.120481928,0.815261044,0.064257028,-14.26022548
0.116465863,0.815261044,0.068273092,-14.25742432
0.112449799,0.815261044,0.072289157,-14.2545117
0.108433735,0.815261044,0.076305221,-14.28473339
0.104417671,0.815261044,0.080321285,-14.24329453
0.100401606,0.815261044,0.084337349,-13.93484713
0.096385542,0.815261044,0.088353414,-13.87828063
0.092369478,0.815261044,0.092369478,-13.77802666
0.088353414,0.815261044,0.096385542,-13.70905264
0.084337349,0.815261044,0.100401606,-13.69451223
0.080321285,0.815261044,0.104417671,-13.69451223
0.076305221,0.815261044,0.108433735,-13.69451223
0.072289157,0.815261044,0.112449799,-13.69451223
0.068273092,0.815261044,0.116465863,-13.69741739
0.064257028,0.815261044,0.120481928,-13.69741739
0.060240964,0.815261044,0.124497992,-13.69741739
0.0562249,0.815261044,0.128514056,-13.69741739
0.052208835,0.815261044,0.13253012,-13.7003223
0.048192771,0.815261044,0.136546185,-13.7003223
0.044176707,0.815261044,0.140562249,-13.7003223
0.040160643,0.815261044,0.144578313,-13.7003223
0.036144578,0.815261044,0.148594378,-13.70475887
0.032128514,0.815261044,0.152610442,-13.70475887
0.02811245,0.815261044,0.156626506,-13.70578073
0.024096386,0.815261044,0.16064257,-13.7053527
0.020080321,0.815261044,0.164658635,-13.68973111
0.016064257,0.815261044,0.168674699,-13.67024189
0.012048193,0.815261044,0.172690763,-13.64258644
0.008032129,0.815261044,0.176706827,-13.46354824
0.004016064,0.815261044,0.180722892,-13.38756224
8.33E-17,0.815261044,0.184738956,-13.40525896
0.180722892,0.819277108,0,-15.0496149
0.176706827,0.819277108,0.004016064,-15.02400867
0.172690763,0.819277108,0.008032129,-15.0513631
0.168674699,0.819277108,0.012048193,-14.98423601
0.164658635,0.819277108,0.016064257,-14.84115049
0.16064257,0.819277108,0.020080321,-14.84115049
0.156626506,0.819277108,0.024096386,-14.79659832
0.152610442,0.819277108,0.02811245,-14.7611144
0.148594378,0.819277108,0.032128514,-14.73898247
0.144578313,0.819277108,0.036144578,-14.60782391
0.140562249,0.819277108,0.040160643,-14.5624615
0.136546185,0.819277108,0.044176707,-14.57571812
0.13253012,0.819277108,0.048192771,-14.33423656
0.128514056,0.819277108,0.052208835,-14.33024752
0.124497992,0.819277108,0.0562249,-14.2621374
0.120481928,0.819277108,0.060240964,-14.26022548
0.116465863,0.819277108,0.064257028,-14.25742432
0.112449799,0.819277108,0.068273092,-14.2545117
0.108433735,0.819277108,0.072289157,-14.28473339
0.104417671,0.819277108,0.076305221,-14.24329453
0.100401606,0.819277108,0.080321285,-13.93484713
0.096385542,0.819277108,0.084337349,-13.87828063
0.092369478,0.819277108,0.088353414,-13.77802666
0.088353414,0.819277108,0.092369478,-13.70905264
0.084337349,0.819277108,0.096385542,-13.69451223
0.080321285,0.819277108,0.100401606,-13.69451223
0.076305221,0.819277108,0.104417671,-13.69451223
0.072289157,0.819277108,0.108433735,-13.69451223
0.068273092,0.819277108,0.112449799,-13.69451223
0.064257028,0.819277108,0.116465863,-13.69741739
0.060240964,0.819277108,0.120481928,-13.69741739
0.0562249,0.819277108,0.124497992,-13.69741739
0.052208835,0.819277108,0.128514056,-13.69741739
0.048192771,0.819277108,0.13253012,-13.7003223
0.044176707,0.819277108,0.136546185,-13.7003223
0.040160643,0.819277108,0.140562249,-13.7003223
0.036144578,0.819277108,0.144578313,-13.7003223
0.032128514,0.819277108,0.148594378,-13.70475887
0.02811245,0.819277108,0.152610442,-13.70475887
0.024096386,0.819277108,0.156626506,-13.70578073
0.020080321,0.819277108,0.16064257,-13.7053527
0.016064257,0.819277108,0.164658635,-13.68973111
0.012048193,0.819277108,0.168674699,-13.67024189
0.008032129,0.819277108,0.172690763,-13.64258644
0.004016064,0.819277108,0.176706827,-13.46354824
5.55E-17,0.819277108,0.180722892,-13.38756224
0.176706827,0.823293173,0,-15.02400867
0.172690763,0.823293173,0.004016064,-15.0513631
0.168674699,0.823293173,0.008032129,-14.98423601
0.164658635,0.823293173,0.012048193,-14.84115049
0.16064257,0.823293173,0.016064257,-14.84115049
0.156626506,0.823293173,0.020080321,-14.79659832
0.152610442,0.823293173,0.024096386,-14.7611144
0.148594378,0.823293173,0.02811245,-14.73898247
0.144578313,0.823293173,0.032128514,-14.60782391
0.140562249,0.823293173,0.036144578,-14.5624615
0.136546185,0.823293173,0.040160643,-14.57571812
0.13253012,0.823293173,0.044176707,-14.33423656
0.128514056,0.823293173,0.048192771,-14.33024752
0.124497992,0.823293173,0.052208835,-14.2621374
0.120481928,0.823293173,0.0562249,-14.26022548
0.116465863,0.823293173,0.060240964,-14.25742432
0.112449799,0.823293173,0.064257028,-14.2545117
0.108433735,0.823293173,0.068273092,-14.28473339
0.104417671,0.823293173,0.072289157,-14.24329453
0.100401606,0.823293173,0.076305221,-13.93484713
0.096385542,0.823293173,0.080321285,-13.87828063
0.092369478,0.823293173,0.084337349,-13.77802666
0.088353414,0.823293173,0.088353414,-13.70905264
0.084337349,0.823293173,0.092369478,-13.69451223
0.080321285,0.823293173,0.096385542,-13.69451223
0.076305221,0.823293173,0.100401606,-13.69451223
0.072289157,0.823293173,0.104417671,-13.69451223
0.068273092,0.823293173,0.108433735,-13.69451223
0.064257028,0.823293173,0.112449799,-13.69451223
0.060240964,0.823293173,0.116465863,-13.69741739
0.0562249,0.823293173,0.120481928,-13.69741739
0.052208835,0.823293173,0.124497992,-13.69741739
0.048192771,0.823293173,0.128514056,-13.69741739
0.044176707,0.823293173,0.13253012,-13.7003223
0.040160643,0.823293173,0.136546185,-13.7003223
0.036144578,0.823293173,0.140562249,-13.7003223
0.032128514,0.823293173,0.144578313,-13.7003223
0.02811245,0.823293173,0.148594378,-13.70475887
0.024096386,0.823293173,0.152610442,-13.70475887
0.020080321,0.823293173,0.156626506,-13.70578073
0.016064257,0.823293173,0.16064257,-13.7053527
0.012048193,0.823293173,0.164658635,-13.68973111
0.008032129,0.823293173,0.168674699,-13.67024189
0.004016064,0.823293173,0.172690763,-13.64258644
1.11E-16,0.823293173,0.176706827,-13.46354824
0.172690763,0.827309237,0,-15.0513631
0.168674699,0.827309237,0.004016064,-14.98423601
0.164658635,0.827309237,0.008032129,-14.84115049
0.16064257,0.827309237,0.012048193,-14.84115049
0.156626506,0.827309237,0.016064257,-14.79659832
0.152610442,0.827309237,0.020080321,-14.7611144
0.148594378,0.827309237,0.024096386,-14.73898247
0.144578313,0.827309237,0.02811245,-14.60782391
0.140562249,0.827309237,0.032128514,-14.5624615
0.136546185,0.827309237,0.036144578,-14.57571812
0.13253012,0.827309237,0.040160643,-14.33423656
0.128514056,0.827309237,0.044176707,-14.33024752
0.124497992,0.827309237,0.048192771,-14.2621374
0.120481928,0.827309237,0.052208835,-14.26022548
0.116465863,0.827309237,0.0562249,-14.25742432
0.112449799,0.827309237,0.060240964,-14.2545117
0.108433735,0.827309237,0.064257028,-14.28473339
0.104417671,0.827309237,0.068273092,-14.24329453
0.100401606,0.827309237,0.072289157,-13.93484713
0.096385542,0.827309237,0.076305221,-13.87828063
0.092369478,0.827309237,0.080321285,-13.77802666
0.088353414,0.827309237,0.084337349,-13.70905264
0.084337349,0.827309237,0.088353414,-13.69451223
0.080321285,0.827309237,0.092369478,-13.69451223
0.076305221,0.827309237,0.096385542,-13.69451223
0.072289157,0.827309237,0.100401606,-13.69451223
0.068273092,0.827309237,0.104417671,-13.69451223
0.064257028,0.827309237,0.108433735,-13.69451223
0.060240964,0.827309237,0.112449799,-13.69451223
0.0562249,0.827309237,0.116465863,-13.69741739
0.052208835,0.827309237,0.120481928,-13.69741739
0.048192771,0.827309237,0.124497992,-13.69741739
0.044176707,0.827309237,0.128514056,-13.69741739
0.040160643,0.827309237,0.13253012,-13.7003223
0.036144578,0.827309237,0.136546185,-13.7003223
0.032128514,0.827309237,0.140562249,-13.7003223
0.02811245,0.827309237,0.144578313,-13.7003223
0.024096386,0.827309237,0.148594378,-13.70475887
0.020080321,0.827309237,0.152610442,-13.70475887
0.016064257,0.827309237,0.156626506,-13.70578073
0.012048193,0.827309237,0.16064257,-13.7053527
0.008032129,0.827309237,0.164658635,-13.68973111
0.004016064,0.827309237,0.168674699,-13.67024189
5.55E-17,0.827309237,0.172690763,-13.64258644
0.168674699,0.831325301,0,-14.98423601
0.164658635,0.831325301,0.004016064,-14.84115049
0.16064257,0.831325301,0.008032129,-14.84115049
0.156626506,0.831325301,0.012048193,-14.79659832
0.152610442,0.831325301,0.016064257,-14.7611144
0.148594378,0.831325301,0.020080321,-14.73898247
0.144578313,0.831325301,0.024096386,-14.60782391
0.140562249,0.831325301,0.02811245,-14.5624615
0.136546185,0.831325301,0.032128514,-14.57571812
0.13253012,0.831325301,0.036144578,-14.33423656
0.128514056,0.831325301,0.040160643,-14.33024752
0.124497992,0.831325301,0.044176707,-14.2621374
0.120481928,0.831325301,0.048192771,-14.26022548
0.116465863,0.831325301,0.052208835,-14.25742432
0.112449799,0.831325301,0.0562249,-14.2545117
0.108433735,0.831325301,0.060240964,-14.28473339
0.104417671,0.831325301,0.064257028,-14.24329453
0.100401606,0.831325301,0.068273092,-13.93484713
0.096385542,0.831325301,0.072289157,-13.87828063
0.092369478,0.831325301,0.076305221,-13.77802666
0.088353414,0.831325301,0.080321285,-13.70905264
0.084337349,0.831325301,0.084337349,-13.69451223
0.080321285,0.831325301,0.088353414,-13.69451223
0.076305221,0.831325301,0.092369478,-13.69451223
0.072289157,0.831325301,0.096385542,-13.69451223
0.068273092,0.831325301,0.100401606,-13.69451223
0.064257028,0.831325301,0.104417671,-13.69451223
0.060240964,0.831325301,0.108433735,-13.69451223
0.0562249,0.831325301,0.112449799,-13.69451223
0.052208835,0.831325301,0.116465863,-13.69741739
0.048192771,0.831325301,0.120481928,-13.69741739
0.044176707,0.831325301,0.124497992,-13.69741739
0.040160643,0.831325301,0.128514056,-13.69741739
0.036144578,0.831325301,0.13253012,-13.7003223
0.032128514,0.831325301,0.136546185,-13.7003223
0.02811245,0.831325301,0.140562249,-13.7003223
0.024096386,0.831325301,0.144578313,-13.7003223
0.020080321,0.831325301,0.148594378,-13.70475887
0.016064257,0.831325301,0.152610442,-13.70475887
0.012048193,0.831325301,0.156626506,-13.70578073
0.008032129,0.831325301,0.16064257,-13.7053527
0.004016064,0.831325301,0.164658635,-13.68973111
1.11E-16,0.831325301,0.168674699,-13.67024189
0.164658635,0.835341365,0,-14.84115049
0.16064257,0.835341365,0.004016064,-14.84115049
0.156626506,0.835341365,0.008032129,-14.79659832
0.152610442,0.835341365,0.012048193,-14.7611144
0.148594378,0.835341365,0.016064257,-14.73898247
0.144578313,0.835341365,0.020080321,-14.60782391
0.140562249,0.835341365,0.024096386,-14.5624615
0.136546185,0.835341365,0.02811245,-14.57571812
0.13253012,0.835341365,0.032128514,-14.33423656
0.128514056,0.835341365,0.036144578,-14.33024752
0.124497992,0.835341365,0.040160643,-14.2621374
0.120481928,0.835341365,0.044176707,-14.26022548
0.116465863,0.835341365,0.048192771,-14.25742432
0.112449799,0.835341365,0.052208835,-14.2545117
0.108433735,0.835341365,0.0562249,-14.28473339
0.104417671,0.835341365,0.060240964,-14.24329453
0.100401606,0.835341365,0.064257028,-13.93484713
0.096385542,0.835341365,0.068273092,-13.87828063
0.092369478,0.835341365,0.072289157,-13.77802666
0.088353414,0.835341365,0.076305221,-13.70905264
0.084337349,0.835341365,0.080321285,-13.69451223
0.080321285,0.835341365,0.084337349,-13.69451223
0.076305221,0.835341365,0.088353414,-13.69451223
0.072289157,0.835341365,0.092369478,-13.69451223
0.068273092,0.835341365,0.096385542,-13.69451223
0.064257028,0.835341365,0.100401606,-13.69451223
0.060240964,0.835341365,0.104417671,-13.69451223
0.0562249,0.835341365,0.108433735,-13.69451223
0.052208835,0.835341365,0.112449799,-13.69451223
0.048192771,0.835341365,0.116465863,-13.69741739
0.044176707,0.835341365,0.120481928,-13.69741739
0.040160643,0.835341365,0.124497992,-13.69741739
0.036144578,0.835341365,0.128514056,-13.69741739
0.032128514,0.835341365,0.13253012,-13.7003223
0.02811245,0.835341365,0.136546185,-13.7003223
0.024096386,0.835341365,0.140562249,-13.7003223
0.020080321,0.835341365,0.144578313,-13.7003223
0.016064257,0.835341365,0.148594378,-13.70475887
0.012048193,0.835341365,0.152610442,-13.70475887
0.008032129,0.835341365,0.156626506,-13.70578073
0.004016064,0.835341365,0.16064257,-13.7053527
5.55E-17,0.835341365,0.164658635,-13.68973111
0.16064257,0.83935743,0,-14.84115049
0.156626506,0.83935743,0.004016064,-14.79659832
0.152610442,0.83935743,0.008032129,-14.7611144
0.148594378,0.83935743,0.012048193,-14.73898247
0.144578313,0.83935743,0.016064257,-14.60782391
0.140562249,0.83935743,0.020080321,-14.5624615
0.136546185,0.83935743,0.024096386,-14.57571812
0.13253012,0.83935743,0.02811245,-14.33423656
0.128514056,0.83935743,0.032128514,-14.33024752
0.124497992,0.83935743,0.036144578,-14.2621374
0.120481928,0.83935743,0.040160643,-14.26022548
0.116465863,0.83935743,0.044176707,-14.25742432
0.112449799,0.83935743,0.048192771,-14.2545117
0.108433735,0.83935743,0.052208835,-14.28473339
0.104417671,0.83935743,0.0562249,-14.24329453
0.100401606,0.83935743,0.060240964,-13.93484713
0.096385542,0.83935743,0.064257028,-13.87828063
0.092369478,0.83935743,0.068273092,-13.77802666
0.088353414,0.83935743,0.072289157,-13.70905264
0.084337349,0.83935743,0.076305221,-13.69451223
0.080321285,0.83935743,0.080321285,-13.69451223
0.076305221,0.83935743,0.084337349,-13.69451223
0.072289157,0.83935743,0.088353414,-13.69451223
0.068273092,0.83935743,0.092369478,-13.69451223
0.064257028,0.83935743,0.096385542,-13.69451223
0.060240964,0.83935743,0.100401606,-13.69451223
0.0562249,0.83935743,0.104417671,-13.69451223
0.052208835,0.83935743,0.108433735,-13.69451223
0.048192771,0.83935743,0.112449799,-13.69451223
0.044176707,0.83935743,0.116465863,-13.69741739
0.040160643,0.83935743,0.120481928,-13.69741739
0.036144578,0.83935743,0.124497992,-13.69741739
0.032128514,0.83935743,0.128514056,-13.69741739
0.02811245,0.83935743,0.13253012,-13.7003223
0.024096386,0.83935743,0.136546185,-13.7003223
0.020080321,0.83935743,0.140562249,-13.7003223
0.016064257,0.83935743,0.144578313,-13.7003223
0.012048193,0.83935743,0.148594378,-13.70475887
0.008032129,0.83935743,0.152610442,-13.70475887
0.004016064,0.83935743,0.156626506,-13.70578073
1.11E-16,0.83935743,0.16064257,-13.7053527
0.156626506,0.843373494,0,-14.79659832
0.152610442,0.843373494,0.004016064,-14.7611144
0.148594378,0.843373494,0.008032129,-14.73898247
0.144578313,0.843373494,0.012048193,-14.60782391
0.140562249,0.843373494,0.016064257,-14.5624615
0.136546185,0.843373494,0.020080321,-14.57571812
0.13253012,0.843373494,0.024096386,-14.33423656
0.128514056,0.843373494,0.02811245,-14.33024752
0.124497992,0.843373494,0.032128514,-14.2621374
0.120481928,0.843373494,0.036144578,-14.26022548
0.116465863,0.843373494,0.040160643,-14.25742432
0.112449799,0.843373494,0.044176707,-14.2545117
0.108433735,0.843373494,0.048192771,-14.28473339
0.104417671,0.843373494,0.052208835,-14.24329453
0.100401606,0.843373494,0.0562249,-13.93484713
0.096385542,0.843373494,0.060240964,-13.87828063
0.092369478,0.843373494,0.064257028,-13.77802666
0.088353414,0.843373494,0.068273092,-13.70905264
0.084337349,0.843373494,0.072289157,-13.69451223
0.080321285,0.843373494,0.076305221,-13.69451223
0.076305221,0.843373494,0.080321285,-13.69451223
0.072289157,0.843373494,0.084337349,-13.69451223
0.068273092,0.843373494,0.088353414,-13.69451223
0.064257028,0.843373494,0.092369478,-13.69451223
0.060240964,0.843373494,0.096385542,-13.69451223
0.0562249,0.843373494,0.100401606,-13.69451223
0.052208835,0.843373494,0.104417671,-13.69451223
0.048192771,0.843373494,0.108433735,-13.69451223
0.044176707,0.843373494,0.112449799,-13.69451223
0.040160643,0.843373494,0.116465863,-13.69741739
0.036144578,0.843373494,0.120481928,-13.69741739
0.032128514,0.843373494,0.124497992,-13.69741739
0.02811245,0.843373494,0.128514056,-13.69741739
0.024096386,0.843373494,0.13253012,-13.7003223
0.020080321,0.843373494,0.136546185,-13.7003223
0.016064257,0.843373494,0.140562249,-13.7003223
0.012048193,0.843373494,0.144578313,-13.7003223
0.008032129,0.843373494,0.148594378,-13.70475887
0.004016064,0.843373494,0.152610442,-13.70475887
8.33E-17,0.843373494,0.156626506,-13.70578073
0.152610442,0.847389558,0,-14.7611144
0.148594378,0.847389558,0.004016064,-14.73898247
0.144578313,0.847389558,0.008032129,-14.60782391
0.140562249,0.847389558,0.012048193,-14.5624615
0.136546185,0.847389558,0.016064257,-14.57571812
0.13253012,0.847389558,0.020080321,-14.33423656
0.128514056,0.847389558,0.024096386,-14.33024752
0.124497992,0.847389558,0.02811245,-14.2621374
0.120481928,0.847389558,0.032128514,-14.26022548
0.116465863,0.847389558,0.036144578,-14.25742432
0.112449799,0.847389558,0.040160643,-14.2545117
0.108433735,0.847389558,0.044176707,-14.28473339
0.104417671,0.847389558,0.048192771,-14.24329453
0.100401606,0.847389558,0.052208835,-13.93484713
0.096385542,0.847389558,0.0562249,-13.87828063
0.092369478,0.847389558,0.060240964,-13.77802666
0.088353414,0.847389558,0.064257028,-13.70905264
0.084337349,0.847389558,0.068273092,-13.69451223
0.080321285,0.847389558,0.072289157,-13.69451223
0.076305221,0.847389558,0.076305221,-13.69451223
0.072289157,0.847389558,0.080321285,-13.69451223
0.068273092,0.847389558,0.084337349,-13.69451223
0.064257028,0.847389558,0.088353414,-13.69451223
0.060240964,0.847389558,0.092369478,-13.69451223
0.0562249,0.847389558,0.096385542,-13.69451223
0.052208835,0.847389558,0.100401606,-13.69451223
0.048192771,0.847389558,0.104417671,-13.69451223
0.044176707,0.847389558,0.108433735,-13.69451223
0.040160643,0.847389558,0.112449799,-13.69451223
0.036144578,0.847389558,0.116465863,-13.69741739
0.032128514,0.847389558,0.120481928,-13.69741739
0.02811245,0.847389558,0.124497992,-13.69741739
0.024096386,0.847389558,0.128514056,-13.69741739
0.020080321,0.847389558,0.13253012,-13.7003223
0.016064257,0.847389558,0.136546185,-13.7003223
0.012048193,0.847389558,0.140562249,-13.7003223
0.008032129,0.847389558,0.144578313,-13.7003223
0.004016064,0.847389558,0.148594378,-13.70475887
1.39E-16,0.847389558,0.152610442,-13.70475887
0.148594378,0.851405622,0,-14.73898247
0.144578313,0.851405622,0.004016064,-14.60782391
0.140562249,0.851405622,0.008032129,-14.5624615
0.136546185,0.851405622,0.012048193,-14.57571812
0.13253012,0.851405622,0.016064257,-14.33423656
0.128514056,0.851405622,0.020080321,-14.33024752
0.124497992,0.851405622,0.024096386,-14.2621374
0.120481928,0.851405622,0.02811245,-14.26022548
0.116465863,0.851405622,0.032128514,-14.25742432
0.112449799,0.851405622,0.036144578,-14.2545117
0.108433735,0.851405622,0.040160643,-14.28473339
0.104417671,0.851405622,0.044176707,-14.24329453
0.100401606,0.851405622,0.048192771,-13.93484713
0.096385542,0.851405622,0.052208835,-13.87828063
0.092369478,0.851405622,0.0562249,-13.77802666
0.088353414,0.851405622,0.060240964,-13.70905264
0.084337349,0.851405622,0.064257028,-13.69451223
0.080321285,0.851405622,0.068273092,-13.69451223
0.076305221,0.851405622,0.072289157,-13.69451223
0.072289157,0.851405622,0.076305221,-13.69451223
0.068273092,0.851405622,0.080321285,-13.69451223
0.064257028,0.851405622,0.084337349,-13.69451223
0.060240964,0.851405622,0.088353414,-13.69451223
0.0562249,0.851405622,0.092369478,-13.69451223
0.052208835,0.851405622,0.096385542,-13.69451223
0.048192771,0.851405622,0.100401606,-13.69451223
0.044176707,0.851405622,0.104417671,-13.69451223
0.040160643,0.851405622,0.108433735,-13.69451223
0.036144578,0.851405622,0.112449799,-13.69451223
0.032128514,0.851405622,0.116465863,-13.69741739
0.02811245,0.851405622,0.120481928,-13.69741739
0.024096386,0.851405622,0.124497992,-13.69741739
0.020080321,0.851405622,0.128514056,-13.69741739
0.016064257,0.851405622,0.13253012,-13.7003223
0.012048193,0.851405622,0.136546185,-13.7003223
0.008032129,0.851405622,0.140562249,-13.7003223
0.004016064,0.851405622,0.144578313,-13.7003223
8.33E-17,0.851405622,0.148594378,-13.70475887
0.144578313,0.855421687,0,-14.60782391
0.140562249,0.855421687,0.004016064,-14.5624615
0.136546185,0.855421687,0.008032129,-14.57571812
0.13253012,0.855421687,0.012048193,-14.33423656
0.128514056,0.855421687,0.016064257,-14.33024752
0.124497992,0.855421687,0.020080321,-14.2621374
0.120481928,0.855421687,0.024096386,-14.26022548
0.116465863,0.855421687,0.02811245,-14.25742432
0.112449799,0.855421687,0.032128514,-14.2545117
0.108433735,0.855421687,0.036144578,-14.28473339
0.104417671,0.855421687,0.040160643,-14.24329453
0.100401606,0.855421687,0.044176707,-13.93484713
0.096385542,0.855421687,0.048192771,-13.87828063
0.092369478,0.855421687,0.052208835,-13.77802666
0.088353414,0.855421687,0.0562249,-13.70905264
0.084337349,0.855421687,0.060240964,-13.69451223
0.080321285,0.855421687,0.064257028,-13.69451223
0.076305221,0.855421687,0.068273092,-13.69451223
0.072289157,0.855421687,0.072289157,-13.69451223
0.068273092,0.855421687,0.076305221,-13.69451223
0.064257028,0.855421687,0.080321285,-13.69451223
0.060240964,0.855421687,0.084337349,-13.69451223
0.0562249,0.855421687,0.088353414,-13.69451223
0.052208835,0.855421687,0.092369478,-13.69451223
0.048192771,0.855421687,0.096385542,-13.69451223
0.044176707,0.855421687,0.100401606,-13.69451223
0.040160643,0.855421687,0.104417671,-13.69451223
0.036144578,0.855421687,0.108433735,-13.69451223
0.032128514,0.855421687,0.112449799,-13.69451223
0.02811245,0.855421687,0.116465863,-13.69741739
0.024096386,0.855421687,0.120481928,-13.69741739
0.020080321,0.855421687,0.124497992,-13.69741739
0.016064257,0.855421687,0.128514056,-13.69741739
0.012048193,0.855421687,0.13253012,-13.7003223
0.008032129,0.855421687,0.136546185,-13.7003223
0.004016064,0.855421687,0.140562249,-13.7003223
1.39E-16,0.855421687,0.144578313,-13.7003223
0.140562249,0.859437751,0,-14.5624615
0.136546185,0.859437751,0.004016064,-14.57571812
0.13253012,0.859437751,0.008032129,-14.33423656
0.128514056,0.859437751,0.012048193,-14.33024752
0.124497992,0.859437751,0.016064257,-14.2621374
0.120481928,0.859437751,0.020080321,-14.26022548
0.116465863,0.859437751,0.024096386,-14.25742432
0.112449799,0.859437751,0.02811245,-14.2545117
0.108433735,0.859437751,0.032128514,-14.28473339
0.104417671,0.859437751,0.036144578,-14.24329453
0.100401606,0.859437751,0.040160643,-13.93484713
0.096385542,0.859437751,0.044176707,-13.87828063
0.092369478,0.859437751,0.048192771,-13.77802666
0.088353414,0.859437751,0.052208835,-13.70905264
0.084337349,0.859437751,0.0562249,-13.69451223
0.080321285,0.859437751,0.060240964,-13.69451223
0.076305221,0.859437751,0.064257028,-13.69451223
0.072289157,0.859437751,0.068273092,-13.69451223
0.068273092,0.859437751,0.072289157,-13.69451223
0.064257028,0.859437751,0.076305221,-13.69451223
0.060240964,0.859437751,0.080321285,-13.69451223
0.0562249,0.859437751,0.084337349,-13.69451223
0.052208835,0.859437751,0.088353414,-13.69451223
0.048192771,0.859437751,0.092369478,-13.69451223
0.044176707,0.859437751,0.096385542,-13.69451223
0.040160643,0.859437751,0.100401606,-13.69451223
0.036144578,0.859437751,0.104417671,-13.69451223
0.032128514,0.859437751,0.108433735,-13.69451223
0.02811245,0.859437751,0.112449799,-13.69451223
0.024096386,0.859437751,0.116465863,-13.69741739
0.020080321,0.859437751,0.120481928,-13.69741739
0.016064257,0.859437751,0.124497992,-13.69741739
0.012048193,0.859437751,0.128514056,-13.69741739
0.008032129,0.859437751,0.13253012,-13.7003223
0.004016064,0.859437751,0.136546185,-13.7003223
8.33E-17,0.859437751,0.140562249,-13.7003223
0.136546185,0.863453815,0,-14.57571812
0.13253012,0.863453815,0.004016064,-14.33423656
0.128514056,0.863453815,0.008032129,-14.33024752
0.124497992,0.863453815,0.012048193,-14.2621374
0.120481928,0.863453815,0.016064257,-14.26022548
0.116465863,0.863453815,0.020080321,-14.25742432
0.112449799,0.863453815,0.024096386,-14.2545117
0.108433735,0.863453815,0.02811245,-14.28473339
0.104417671,0.863453815,0.032128514,-14.24329453
0.100401606,0.863453815,0.036144578,-13.93484713
0.096385542,0.863453815,0.040160643,-13.87828063
0.092369478,0.863453815,0.044176707,-13.77802666
0.088353414,0.863453815,0.048192771,-13.70905264
0.084337349,0.863453815,0.052208835,-13.69451223
0.080321285,0.863453815,0.0562249,-13.69451223
0.076305221,0.863453815,0.060240964,-13.69451223
0.072289157,0.863453815,0.064257028,-13.69451223
0.068273092,0.863453815,0.068273092,-13.69451223
0.064257028,0.863453815,0.072289157,-13.69451223
0.060240964,0.863453815,0.076305221,-13.69451223
0.0562249,0.863453815,0.080321285,-13.69451223
0.052208835,0.863453815,0.084337349,-13.69451223
0.048192771,0.863453815,0.088353414,-13.69451223
0.044176707,0.863453815,0.092369478,-13.69451223
0.040160643,0.863453815,0.096385542,-13.69451223
0.036144578,0.863453815,0.100401606,-13.69451223
0.032128514,0.863453815,0.104417671,-13.69451223
0.02811245,0.863453815,0.108433735,-13.69451223
0.024096386,0.863453815,0.112449799,-13.69451223
0.020080321,0.863453815,0.116465863,-13.69741739
0.016064257,0.863453815,0.120481928,-13.69741739
0.012048193,0.863453815,0.124497992,-13.69741739
0.008032129,0.863453815,0.128514056,-13.69741739
0.004016064,0.863453815,0.13253012,-13.7003223
5.55E-17,0.863453815,0.136546185,-13.7003223
0.13253012,0.86746988,0,-14.33423656
0.128514056,0.86746988,0.004016064,-14.33024752
0.124497992,0.86746988,0.008032129,-14.2621374
0.120481928,0.86746988,0.012048193,-14.26022548
0.116465863,0.86746988,0.016064257,-14.25742432
0.112449799,0.86746988,0.020080321,-14.2545117
0.108433735,0.86746988,0.024096386,-14.28473339
0.104417671,0.86746988,0.02811245,-14.24329453
0.100401606,0.86746988,0.032128514,-13.93484713
0.096385542,0.86746988,0.036144578,-13.87828063
0.092369478,0.86746988,0.040160643,-13.77802666
0.088353414,0.86746988,0.044176707,-13.70905264
0.084337349,0.86746988,0.048192771,-13.69451223
0.080321285,0.86746988,0.052208835,-13.69451223
0.076305221,0.86746988,0.0562249,-13.69451223
0.072289157,0.86746988,0.060240964,-13.69451223
0.068273092,0.86746988,0.064257028,-13.69451223
0.064257028,0.86746988,0.068273092,-13.69451223
0.060240964,0.86746988,0.072289157,-13.69451223
0.0562249,0.86746988,0.076305221,-13.69451223
0.052208835,0.86746988,0.080321285,-13.69451223
0.048192771,0.86746988,0.084337349,-13.69451223
0.044176707,0.86746988,0.088353414,-13.69451223
0.040160643,0.86746988,0.092369478,-13.69451223
0.036144578,0.86746988,0.096385542,-13.69451223
0.032128514,0.86746988,0.100401606,-13.69451223
0.02811245,0.86746988,0.104417671,-13.69451223
0.024096386,0.86746988,0.108433735,-13.69451223
0.020080321,0.86746988,0.112449799,-13.69451223
0.016064257,0.86746988,0.116465863,-13.69741739
0.012048193,0.86746988,0.120481928,-13.69741739
