Mn,Fe,Co,Activation Energy - E_a (eV)
0.514056225,0.449799197,0.036144578,1.274388522
0.510040161,0.449799197,0.040160643,1.272413517
0.506024096,0.449799197,0.044176707,1.270648144
0.502008032,0.449799197,0.048192771,1.270974441
0.497991968,0.449799197,0.052208835,1.270607711
0.493975904,0.449799197,0.0562249,1.274072289
0.489959839,0.449799197,0.060240964,1.27662916
0.485943775,0.449799197,0.064257028,1.27662825
0.481927711,0.449799197,0.068273092,1.281110662
0.477911647,0.449799197,0.072289157,1.281511788
0.473895582,0.449799197,0.076305221,1.281994983
0.469879518,0.449799197,0.080321285,1.282404075
0.465863454,0.449799197,0.084337349,1.277064807
0.46184739,0.449799197,0.088353414,1.276235378
0.457831325,0.449799197,0.092369478,1.275616582
0.453815261,0.449799197,0.096385542,1.280305203
0.449799197,0.449799197,0.100401606,1.279710982
0.445783133,0.449799197,0.104417671,1.279248198
0.441767068,0.449799197,0.108433735,1.275870098
0.437751004,0.449799197,0.112449799,1.27559665
0.43373494,0.449799197,0.116465863,1.274456872
0.429718876,0.449799197,0.120481928,1.286320629
0.425702811,0.449799197,0.124497992,1.290236784
0.421686747,0.449799197,0.128514056,1.291853243
0.417670683,0.449799197,0.13253012,1.292468907
0.413654618,0.449799197,0.136546185,1.292768909
0.409638554,0.449799197,0.140562249,1.290212721
0.40562249,0.449799197,0.144578313,1.290378343
0.401606426,0.449799197,0.148594378,1.291279244
0.397590361,0.449799197,0.152610442,1.293138397
0.393574297,0.449799197,0.156626506,1.296652518
0.389558233,0.449799197,0.16064257,1.306780796
0.385542169,0.449799197,0.164658635,1.31963057
0.381526104,0.449799197,0.168674699,1.325165806
0.37751004,0.449799197,0.172690763,1.332190153
0.373493976,0.449799197,0.176706827,1.333881401
0.369477912,0.449799197,0.180722892,1.337587537
0.365461847,0.449799197,0.184738956,1.338172908
0.361445783,0.449799197,0.18875502,1.338407583
0.357429719,0.449799197,0.192771084,1.339861724
0.353413655,0.449799197,0.196787149,1.340978476
0.34939759,0.449799197,0.200803213,1.342655889
0.345381526,0.449799197,0.204819277,1.351129191
0.341365462,0.449799197,0.208835341,1.348918831
0.337349398,0.449799197,0.212851406,1.349379065
0.333333333,0.449799197,0.21686747,1.352805183
0.329317269,0.449799197,0.220883534,1.353177473
0.325301205,0.449799197,0.224899598,1.359584223
0.321285141,0.449799197,0.228915663,1.367622364
0.317269076,0.449799197,0.232931727,1.375570045
0.313253012,0.449799197,0.236947791,1.37810128
0.309236948,0.449799197,0.240963855,1.382233065
0.305220884,0.449799197,0.24497992,1.389568761
0.301204819,0.449799197,0.248995984,1.389610911
0.297188755,0.449799197,0.253012048,1.400362868
0.293172691,0.449799197,0.257028112,1.40907516
0.289156627,0.449799197,0.261044177,1.408001605
0.285140562,0.449799197,0.265060241,1.407602244
0.281124498,0.449799197,0.269076305,1.38806174
0.277108434,0.449799197,0.273092369,1.388709656
0.273092369,0.449799197,0.277108434,1.378367822
0.269076305,0.449799197,0.281124498,1.375499985
0.265060241,0.449799197,0.285140562,1.3771598
0.261044177,0.449799197,0.289156627,1.380009783
0.257028112,0.449799197,0.293172691,1.378317356
0.253012048,0.449799197,0.297188755,1.371966847
0.248995984,0.449799197,0.301204819,1.345221303
0.24497992,0.449799197,0.305220884,1.344710108
0.240963855,0.449799197,0.309236948,1.346146666
0.236947791,0.449799197,0.313253012,1.342534226
0.232931727,0.449799197,0.317269076,1.340377452
0.228915663,0.449799197,0.321285141,1.341168981
0.224899598,0.449799197,0.325301205,1.339412369
0.220883534,0.449799197,0.329317269,1.338927719
0.21686747,0.449799197,0.333333333,1.340353999
0.212851406,0.449799197,0.337349398,1.340489449
0.208835341,0.449799197,0.341365462,1.338766209
0.204819277,0.449799197,0.345381526,1.339000255
0.200803213,0.449799197,0.34939759,1.338838174
0.196787149,0.449799197,0.353413655,1.33493646
0.192771084,0.449799197,0.357429719,1.335128124
0.18875502,0.449799197,0.361445783,1.332917371
0.184738956,0.449799197,0.365461847,1.330538102
0.180722892,0.449799197,0.369477912,1.330247708
0.176706827,0.449799197,0.373493976,1.330936689
0.172690763,0.449799197,0.37751004,1.330287534
0.168674699,0.449799197,0.381526104,1.32693428
0.164658635,0.449799197,0.385542169,1.329282101
0.16064257,0.449799197,0.389558233,1.327944878
0.156626506,0.449799197,0.393574297,1.327471338
0.152610442,0.449799197,0.397590361,1.328916926
0.148594378,0.449799197,0.401606426,1.329119835
0.144578313,0.449799197,0.40562249,1.334426582
0.140562249,0.449799197,0.409638554,1.33479439
0.136546185,0.449799197,0.413654618,1.33479439
0.13253012,0.449799197,0.417670683,1.33604806
0.128514056,0.449799197,0.421686747,1.335893685
0.124497992,0.449799197,0.425702811,1.335764358
0.120481928,0.449799197,0.429718876,1.35228358
0.116465863,0.449799197,0.43373494,1.352686528
0.112449799,0.449799197,0.437751004,1.35386782
0.108433735,0.449799197,0.441767068,1.359254496
0.104417671,0.449799197,0.445783133,1.359254496
0.100401606,0.449799197,0.449799197,1.359342399
0.096385542,0.449799197,0.453815261,1.359365242
0.092369478,0.449799197,0.457831325,1.359365242
0.088353414,0.449799197,0.46184739,1.360342946
0.084337349,0.449799197,0.465863454,1.360342946
0.080321285,0.449799197,0.469879518,1.360342946
0.076305221,0.449799197,0.473895582,1.360342946
0.072289157,0.449799197,0.477911647,1.360342946
0.068273092,0.449799197,0.481927711,1.360342946
0.064257028,0.449799197,0.485943775,1.360342946
0.060240964,0.449799197,0.489959839,1.360342946
0.0562249,0.449799197,0.493975904,1.360342946
0.052208835,0.449799197,0.497991968,1.360342946
0.048192771,0.449799197,0.502008032,1.360342946
0.044176707,0.449799197,0.506024096,1.360342946
0.040160643,0.449799197,0.510040161,1.360342946
0.036144578,0.449799197,0.514056225,1.360342946
0.032128514,0.449799197,0.518072289,1.366950976
0.02811245,0.449799197,0.522088353,1.426735909
0.024096386,0.449799197,0.526104418,1.456294488
0.020080321,0.449799197,0.530120482,1.47628293
0.016064257,0.449799197,0.534136546,1.549277457
0.012048193,0.449799197,0.53815261,1.559647285
0.008032129,0.449799197,0.542168675,1.559647285
0.004016064,0.449799197,0.546184739,1.562521557
1.11E-16,0.449799197,0.550200803,1.559965302
0.546184739,0.453815261,0,1.252070626
0.542168675,0.453815261,0.004016064,1.253976802
0.53815261,0.453815261,0.008032129,1.258338023
0.534136546,0.453815261,0.012048193,1.263151408
0.530120482,0.453815261,0.016064257,1.264363861
0.526104418,0.453815261,0.020080321,1.270851242
0.522088353,0.453815261,0.024096386,1.271963091
0.518072289,0.453815261,0.02811245,1.273054655
0.514056225,0.453815261,0.032128514,1.274388522
0.510040161,0.453815261,0.036144578,1.272413517
0.506024096,0.453815261,0.040160643,1.270648144
0.502008032,0.453815261,0.044176707,1.270974441
0.497991968,0.453815261,0.048192771,1.270607711
0.493975904,0.453815261,0.052208835,1.274072289
0.489959839,0.453815261,0.0562249,1.27662916
0.485943775,0.453815261,0.060240964,1.27662825
0.481927711,0.453815261,0.064257028,1.281110662
0.477911647,0.453815261,0.068273092,1.281511788
0.473895582,0.453815261,0.072289157,1.281994983
0.469879518,0.453815261,0.076305221,1.282404075
0.465863454,0.453815261,0.080321285,1.277064807
0.46184739,0.453815261,0.084337349,1.276235378
0.457831325,0.453815261,0.088353414,1.275616582
0.453815261,0.453815261,0.092369478,1.280305203
0.449799197,0.453815261,0.096385542,1.279710982
0.445783133,0.453815261,0.100401606,1.279248198
0.441767068,0.453815261,0.104417671,1.275870098
0.437751004,0.453815261,0.108433735,1.27559665
0.43373494,0.453815261,0.112449799,1.274456872
0.429718876,0.453815261,0.116465863,1.286320629
0.425702811,0.453815261,0.120481928,1.29179507
0.421686747,0.453815261,0.124497992,1.290236784
0.417670683,0.453815261,0.128514056,1.292034641
0.413654618,0.453815261,0.13253012,1.293682283
0.409638554,0.453815261,0.136546185,1.290294041
0.40562249,0.453815261,0.140562249,1.290212721
0.401606426,0.453815261,0.144578313,1.290147107
0.397590361,0.453815261,0.148594378,1.293138397
0.393574297,0.453815261,0.152610442,1.297041352
0.389558233,0.453815261,0.156626506,1.298571658
0.385542169,0.453815261,0.16064257,1.316748571
0.381526104,0.453815261,0.164658635,1.319264644
0.37751004,0.453815261,0.168674699,1.32943923
0.373493976,0.453815261,0.172690763,1.332190153
0.369477912,0.453815261,0.176706827,1.334959603
0.365461847,0.453815261,0.180722892,1.337689519
0.361445783,0.453815261,0.184738956,1.338172908
0.357429719,0.453815261,0.18875502,1.338407583
0.353413655,0.453815261,0.192771084,1.339774529
0.34939759,0.453815261,0.196787149,1.340529499
0.345381526,0.453815261,0.200803213,1.342383177
0.341365462,0.453815261,0.204819277,1.34425183
0.337349398,0.453815261,0.208835341,1.348918831
0.333333333,0.453815261,0.212851406,1.349379065
0.329317269,0.453815261,0.21686747,1.353177473
0.325301205,0.453815261,0.220883534,1.353099662
0.321285141,0.453815261,0.224899598,1.357287825
0.317269076,0.453815261,0.228915663,1.368020427
0.313253012,0.453815261,0.232931727,1.376015544
0.309236948,0.453815261,0.236947791,1.378558355
0.305220884,0.453815261,0.240963855,1.382345515
0.301204819,0.453815261,0.24497992,1.388694034
0.297188755,0.453815261,0.248995984,1.39165068
0.293172691,0.453815261,0.253012048,1.400362868
0.289156627,0.453815261,0.257028112,1.406043441
0.285140562,0.453815261,0.261044177,1.409410953
0.281124498,0.453815261,0.265060241,1.397088665
0.277108434,0.453815261,0.269076305,1.387056859
0.273092369,0.453815261,0.273092369,1.386548613
0.269076305,0.453815261,0.277108434,1.376388511
0.265060241,0.453815261,0.281124498,1.374730962
0.261044177,0.453815261,0.285140562,1.377237793
0.257028112,0.453815261,0.289156627,1.379083581
0.253012048,0.453815261,0.293172691,1.37409714
0.248995984,0.453815261,0.297188755,1.365593066
0.24497992,0.453815261,0.301204819,1.344720669
0.240963855,0.453815261,0.305220884,1.343071424
0.236947791,0.453815261,0.309236948,1.344136903
0.232931727,0.453815261,0.313253012,1.342325764
0.228915663,0.453815261,0.317269076,1.341733537
0.224899598,0.453815261,0.321285141,1.341282189
0.220883534,0.453815261,0.325301205,1.339203907
0.21686747,0.453815261,0.329317269,1.340145537
0.212851406,0.453815261,0.333333333,1.341293018
0.208835341,0.453815261,0.337349398,1.339116454
0.204819277,0.453815261,0.341365462,1.338719186
0.200803213,0.453815261,0.345381526,1.339550206
0.196787149,0.453815261,0.34939759,1.336487964
0.192771084,0.453815261,0.353413655,1.334235968
0.18875502,0.453815261,0.357429719,1.33433203
0.184738956,0.453815261,0.361445783,1.332917371
0.180722892,0.453815261,0.365461847,1.330538102
0.176706827,0.453815261,0.369477912,1.330336968
0.172690763,0.453815261,0.373493976,1.330875718
0.168674699,0.453815261,0.37751004,1.326066233
0.164658635,0.453815261,0.381526104,1.328893439
0.16064257,0.453815261,0.385542169,1.328309014
0.156626506,0.453815261,0.389558233,1.327085094
0.152610442,0.453815261,0.393574297,1.328814177
0.148594378,0.453815261,0.397590361,1.328731172
0.144578313,0.453815261,0.401606426,1.333598503
0.140562249,0.453815261,0.40562249,1.334037919
0.136546185,0.453815261,0.409638554,1.334405727
0.13253012,0.453815261,0.413654618,1.335659397
0.128514056,0.453815261,0.417670683,1.335505023
0.124497992,0.453815261,0.421686747,1.335375695
0.120481928,0.453815261,0.425702811,1.335375695
0.116465863,0.453815261,0.429718876,1.351894917
0.112449799,0.453815261,0.43373494,1.352297866
0.108433735,0.453815261,0.437751004,1.353531116
0.104417671,0.453815261,0.441767068,1.358865834
0.100401606,0.453815261,0.445783133,1.358953737
0.096385542,0.453815261,0.449799197,1.35897658
0.092369478,0.453815261,0.453815261,1.35897658
0.088353414,0.453815261,0.457831325,1.35897658
0.084337349,0.453815261,0.46184739,1.359954283
0.080321285,0.453815261,0.465863454,1.359954283
0.076305221,0.453815261,0.469879518,1.359954283
0.072289157,0.453815261,0.473895582,1.359954283
0.068273092,0.453815261,0.477911647,1.359954283
0.064257028,0.453815261,0.481927711,1.359954283
0.060240964,0.453815261,0.485943775,1.359954283
0.0562249,0.453815261,0.489959839,1.359954283
0.052208835,0.453815261,0.493975904,1.359954283
0.048192771,0.453815261,0.497991968,1.359954283
0.044176707,0.453815261,0.502008032,1.359954283
0.040160643,0.453815261,0.506024096,1.359954283
0.036144578,0.453815261,0.510040161,1.359954283
0.032128514,0.453815261,0.514056225,1.359954283
0.02811245,0.453815261,0.518072289,1.366562314
0.024096386,0.453815261,0.522088353,1.426347246
0.020080321,0.453815261,0.526104418,1.455905825
0.016064257,0.453815261,0.530120482,1.475894267
0.012048193,0.453815261,0.534136546,1.549277457
0.008032129,0.453815261,0.53815261,1.559647285
0.004016064,0.453815261,0.542168675,1.559647285
1.11E-16,0.453815261,0.546184739,1.562521557
0.542168675,0.457831325,0,1.255248448
0.53815261,0.457831325,0.004016064,1.25960967
0.534136546,0.457831325,0.008032129,1.264423054
0.530120482,0.457831325,0.012048193,1.265635508
0.526104418,0.457831325,0.016064257,1.272122889
0.522088353,0.457831325,0.020080321,1.273234738
0.518072289,0.457831325,0.024096386,1.274326301
0.514056225,0.457831325,0.02811245,1.275660168
0.510040161,0.457831325,0.032128514,1.273685163
0.506024096,0.457831325,0.036144578,1.27191979
0.502008032,0.457831325,0.040160643,1.272520843
0.497991968,0.457831325,0.044176707,1.271950791
0.493975904,0.457831325,0.048192771,1.275415369
0.489959839,0.457831325,0.052208835,1.27797224
0.485943775,0.457831325,0.0562249,1.27797133
0.481927711,0.457831325,0.060240964,1.282453742
0.477911647,0.457831325,0.064257028,1.282854868
0.473895582,0.457831325,0.068273092,1.283338062
0.469879518,0.457831325,0.072289157,1.283747155
0.465863454,0.457831325,0.076305221,1.278407887
0.46184739,0.457831325,0.080321285,1.277578458
0.457831325,0.457831325,0.084337349,1.277202844
0.453815261,0.457831325,0.088353414,1.281891465
0.449799197,0.457831325,0.092369478,1.281297244
0.445783133,0.457831325,0.096385542,1.28083446
0.441767068,0.457831325,0.100401606,1.277456359
0.437751004,0.457831325,0.104417671,1.277182911
0.43373494,0.457831325,0.108433735,1.276043134
0.429718876,0.457831325,0.112449799,1.287906891
0.425702811,0.457831325,0.116465863,1.293381331
0.421686747,0.457831325,0.120481928,1.293381331
0.417670683,0.457831325,0.124497992,1.292004443
0.413654618,0.457831325,0.128514056,1.294834279
0.409638554,0.457831325,0.13253012,1.292793676
0.40562249,0.457831325,0.136546185,1.291880303
0.401606426,0.457831325,0.140562249,1.291567747
0.397590361,0.457831325,0.144578313,1.293592521
0.393574297,0.457831325,0.148594378,1.298627613
0.389558233,0.457831325,0.152610442,1.300546753
0.385542169,0.457831325,0.156626506,1.310884865
0.381526104,0.457831325,0.16064257,1.31774962
0.37751004,0.457831325,0.164658635,1.324905043
0.373493976,0.457831325,0.168674699,1.330806205
0.369477912,0.457831325,0.172690763,1.334635331
0.365461847,0.457831325,0.176706827,1.337058456
0.361445783,0.457831325,0.180722892,1.338387575
0.357429719,0.457831325,0.184738956,1.338395246
0.353413655,0.457831325,0.18875502,1.339117632
0.34939759,0.457831325,0.192771084,1.33954789
0.345381526,0.457831325,0.196787149,1.340479125
0.341365462,0.457831325,0.200803213,1.342221357
0.337349398,0.457831325,0.204819277,1.344474168
0.333333333,0.457831325,0.208835341,1.348866413
0.329317269,0.457831325,0.212851406,1.349698938
0.325301205,0.457831325,0.21686747,1.353047245
0.321285141,0.457831325,0.220883534,1.352699253
0.317269076,0.457831325,0.224899598,1.356804026
0.313253012,0.457831325,0.228915663,1.367584063
0.309236948,0.457831325,0.232931727,1.375590757
0.305220884,0.457831325,0.236947791,1.377788942
0.301204819,0.457831325,0.240963855,1.381463652
0.297188755,0.457831325,0.24497992,1.390726668
0.293172691,0.457831325,0.248995984,1.391643546
0.289156627,0.457831325,0.253012048,1.397324015
0.285140562,0.457831325,0.257028112,1.407480522
0.281124498,0.457831325,0.261044177,1.39889024
0.277108434,0.457831325,0.265060241,1.396076649
0.273092369,0.457831325,0.269076305,1.386015078
0.269076305,0.457831325,0.273092369,1.384778134
0.265060241,0.457831325,0.277108434,1.375367819
0.261044177,0.457831325,0.281124498,1.3742648
0.257028112,0.457831325,0.285140562,1.375679072
0.253012048,0.457831325,0.289156627,1.37431921
0.248995984,0.457831325,0.293172691,1.367680151
0.24497992,0.457831325,0.297188755,1.365049225
0.240963855,0.457831325,0.301204819,1.343038778
0.236947791,0.457831325,0.305220884,1.341270122
0.232931727,0.457831325,0.309236948,1.344136903
0.228915663,0.457831325,0.313253012,1.343890311
0.224899598,0.457831325,0.317269076,1.341727554
0.220883534,0.457831325,0.321285141,1.341282189
0.21686747,0.457831325,0.325301205,1.340630187
0.212851406,0.457831325,0.329317269,1.341293018
0.208835341,0.457831325,0.333333333,1.340128485
0.204819277,0.457831325,0.337349398,1.339353877
0.200803213,0.457831325,0.341365462,1.339477599
0.196787149,0.457831325,0.345381526,1.337245051
0.192771084,0.457831325,0.34939759,1.335995934
0.18875502,0.457831325,0.353413655,1.333439874
0.184738956,0.457831325,0.357429719,1.33433203
0.180722892,0.457831325,0.361445783,1.332821305
0.176706827,0.457831325,0.365461847,1.330627362
0.172690763,0.457831325,0.369477912,1.330275996
0.168674699,0.457831325,0.373493976,1.326654417
0.164658635,0.457831325,0.37751004,1.328704532
0.16064257,0.457831325,0.381526104,1.328309014
0.156626506,0.457831325,0.385542169,1.327837892
0.152610442,0.457831325,0.389558233,1.328816595
0.148594378,0.457831325,0.393574297,1.329017085
0.144578313,0.457831325,0.397590361,1.333598503
0.140562249,0.457831325,0.401606426,1.333598503
0.136546185,0.457831325,0.40562249,1.334037919
0.13253012,0.457831325,0.409638554,1.335659397
0.128514056,0.457831325,0.413654618,1.335505023
0.124497992,0.457831325,0.417670683,1.335375695
0.120481928,0.457831325,0.421686747,1.335375695
0.116465863,0.457831325,0.425702811,1.335375695
0.112449799,0.457831325,0.429718876,1.351894917
0.108433735,0.457831325,0.43373494,1.352349824
0.104417671,0.457831325,0.437751004,1.353531116
0.100401606,0.457831325,0.441767068,1.358953737
0.096385542,0.457831325,0.445783133,1.35897658
0.092369478,0.457831325,0.449799197,1.35897658
0.088353414,0.457831325,0.453815261,1.35897658
0.084337349,0.457831325,0.457831325,1.35897658
0.080321285,0.457831325,0.46184739,1.359954283
0.076305221,0.457831325,0.465863454,1.359954283
0.072289157,0.457831325,0.469879518,1.359954283
0.068273092,0.457831325,0.473895582,1.359954283
0.064257028,0.457831325,0.477911647,1.359954283
0.060240964,0.457831325,0.481927711,1.359954283
0.0562249,0.457831325,0.485943775,1.359954283
0.052208835,0.457831325,0.489959839,1.359954283
0.048192771,0.457831325,0.493975904,1.359954283
0.044176707,0.457831325,0.497991968,1.359954283
0.040160643,0.457831325,0.502008032,1.359954283
0.036144578,0.457831325,0.506024096,1.359954283
0.032128514,0.457831325,0.510040161,1.359954283
0.02811245,0.457831325,0.514056225,1.359954283
0.024096386,0.457831325,0.518072289,1.366562314
0.020080321,0.457831325,0.522088353,1.426347246
0.016064257,0.457831325,0.526104418,1.455905825
0.012048193,0.457831325,0.530120482,1.475894267
0.008032129,0.457831325,0.534136546,1.549277457
0.004016064,0.457831325,0.53815261,1.559647285
1.11E-16,0.457831325,0.542168675,1.559647285
0.53815261,0.46184739,0,1.259382955
0.534136546,0.46184739,0.004016064,1.264196339
0.530120482,0.46184739,0.008032129,1.265408793
0.526104418,0.46184739,0.012048193,1.271896174
0.522088353,0.46184739,0.016064257,1.273008023
0.518072289,0.46184739,0.020080321,1.274099587
0.514056225,0.46184739,0.024096386,1.275433453
0.510040161,0.46184739,0.02811245,1.273458448
0.506024096,0.46184739,0.032128514,1.271693076
0.502008032,0.46184739,0.036144578,1.272294128
0.497991968,0.46184739,0.040160643,1.271724076
0.493975904,0.46184739,0.044176707,1.275188654
0.489959839,0.46184739,0.048192771,1.277745525
0.485943775,0.46184739,0.052208835,1.277744615
0.481927711,0.46184739,0.0562249,1.282227027
0.477911647,0.46184739,0.060240964,1.282628153
0.473895582,0.46184739,0.064257028,1.283111348
0.469879518,0.46184739,0.068273092,1.28352044
0.465863454,0.46184739,0.072289157,1.278181172
0.46184739,0.46184739,0.076305221,1.277351743
0.457831325,0.46184739,0.080321285,1.276976129
0.453815261,0.46184739,0.084337349,1.28166475
0.449799197,0.46184739,0.088353414,1.281070529
0.445783133,0.46184739,0.092369478,1.280607745
0.441767068,0.46184739,0.096385542,1.277229645
0.437751004,0.46184739,0.100401606,1.27659168
0.43373494,0.46184739,0.104417671,1.275451902
0.429718876,0.46184739,0.108433735,1.286801409
0.425702811,0.46184739,0.112449799,1.292001756
0.421686747,0.46184739,0.116465863,1.292001756
0.417670683,0.46184739,0.120481928,1.292183153
0.413654618,0.46184739,0.124497992,1.291838243
0.409638554,0.46184739,0.128514056,1.290979834
0.40562249,0.46184739,0.13253012,1.291414101
0.401606426,0.46184739,0.136546185,1.290269491
0.397590361,0.46184739,0.140562249,1.292047324
0.393574297,0.46184739,0.144578313,1.2961159
0.389558233,0.46184739,0.148594378,1.299167177
0.385542169,0.46184739,0.152610442,1.309894124
0.381526104,0.46184739,0.156626506,1.309139364
0.37751004,0.46184739,0.16064257,1.320381071
0.373493976,0.46184739,0.164658635,1.323525468
0.369477912,0.46184739,0.168674699,1.331551608
0.365461847,0.46184739,0.172690763,1.333987633
0.361445783,0.46184739,0.176706827,1.33567888
0.357429719,0.46184739,0.180722892,1.337007999
0.353413655,0.46184739,0.184738956,1.33750338
0.34939759,0.46184739,0.18875502,1.337289079
0.345381526,0.46184739,0.192771084,1.337895603
0.341365462,0.46184739,0.196787149,1.338572928
0.337349398,0.46184739,0.200803213,1.340841781
0.333333333,0.46184739,0.204819277,1.343094592
0.329317269,0.46184739,0.208835341,1.347899899
0.325301205,0.46184739,0.212851406,1.348319362
0.321285141,0.46184739,0.21686747,1.351319677
0.317269076,0.46184739,0.220883534,1.35171774
0.313253012,0.46184739,0.224899598,1.355869949
0.309236948,0.46184739,0.228915663,1.366661563
0.305220884,0.46184739,0.232931727,1.374062497
0.301204819,0.46184739,0.236947791,1.376148233
0.297188755,0.46184739,0.240963855,1.382090148
0.293172691,0.46184739,0.24497992,1.389587489
0.289156627,0.46184739,0.248995984,1.387472648
0.285140562,0.46184739,0.253012048,1.398184368
0.281124498,0.46184739,0.257028112,1.398051529
0.277108434,0.46184739,0.261044177,1.397388019
0.273092369,0.46184739,0.265060241,1.393547311
0.269076305,0.46184739,0.269076305,1.383648781
0.265060241,0.46184739,0.273092369,1.383406159
0.261044177,0.46184739,0.277108434,1.374550373
0.257028112,0.46184739,0.281124498,1.372391129
0.253012048,0.46184739,0.285140562,1.370341193
0.248995984,0.46184739,0.289156627,1.367330987
0.24497992,0.46184739,0.293172691,1.366565076
0.240963855,0.46184739,0.297188755,1.363435836
0.236947791,0.46184739,0.301204819,1.341542158
0.232931727,0.46184739,0.305220884,1.341574803
0.228915663,0.46184739,0.309236948,1.346237667
0.224899598,0.46184739,0.313253012,1.344218171
0.220883534,0.46184739,0.317269076,1.342128249
0.21686747,0.46184739,0.321285141,1.343109164
0.212851406,0.46184739,0.325301205,1.342178363
0.208835341,0.46184739,0.329317269,1.340650712
0.204819277,0.46184739,0.333333333,1.340766603
0.200803213,0.46184739,0.337349398,1.340512985
0.196787149,0.46184739,0.341365462,1.337377918
0.192771084,0.46184739,0.345381526,1.337153716
0.18875502,0.46184739,0.34939759,1.335600535
0.184738956,0.46184739,0.353413655,1.33384057
0.180722892,0.46184739,0.357429719,1.334636659
0.176706827,0.46184739,0.361445783,1.332995969
0.172690763,0.46184739,0.365461847,1.330930752
0.168674699,0.46184739,0.369477912,1.325938805
0.164658635,0.46184739,0.373493976,1.328773904
0.16064257,0.46184739,0.37751004,1.327601296
0.156626506,0.46184739,0.381526104,1.327232559
0.152610442,0.46184739,0.385542169,1.328208989
0.148594378,0.46184739,0.389558233,1.328411897
0.144578313,0.46184739,0.393574297,1.332777368
0.140562249,0.46184739,0.397590361,1.332777368
0.136546185,0.46184739,0.401606426,1.332777368
0.13253012,0.46184739,0.40562249,1.334470454
0.128514056,0.46184739,0.409638554,1.334683888
0.124497992,0.46184739,0.413654618,1.334554561
0.120481928,0.46184739,0.417670683,1.334554561
0.116465863,0.46184739,0.421686747,1.334554561
0.112449799,0.46184739,0.425702811,1.334554561
0.108433735,0.46184739,0.429718876,1.351125741
0.104417671,0.46184739,0.43373494,1.351528689
0.100401606,0.46184739,0.437751004,1.352797884
0.096385542,0.46184739,0.441767068,1.358155445
0.092369478,0.46184739,0.445783133,1.358155445
0.088353414,0.46184739,0.449799197,1.358155445
0.084337349,0.46184739,0.453815261,1.358155445
0.080321285,0.46184739,0.457831325,1.358155445
0.076305221,0.46184739,0.46184739,1.359133149
0.072289157,0.46184739,0.465863454,1.359133149
0.068273092,0.46184739,0.469879518,1.359133149
0.064257028,0.46184739,0.473895582,1.359133149
0.060240964,0.46184739,0.477911647,1.359133149
0.0562249,0.46184739,0.481927711,1.359133149
0.052208835,0.46184739,0.485943775,1.359133149
0.048192771,0.46184739,0.489959839,1.359133149
0.044176707,0.46184739,0.493975904,1.359133149
0.040160643,0.46184739,0.497991968,1.359133149
0.036144578,0.46184739,0.502008032,1.359133149
0.032128514,0.46184739,0.506024096,1.359133149
0.02811245,0.46184739,0.510040161,1.359133149
0.024096386,0.46184739,0.514056225,1.359133149
0.020080321,0.46184739,0.518072289,1.365741179
0.016064257,0.46184739,0.522088353,1.426347246
0.012048193,0.46184739,0.526104418,1.455905825
0.008032129,0.46184739,0.530120482,1.475894267
0.004016064,0.46184739,0.534136546,1.549277457
1.11E-16,0.46184739,0.53815261,1.559647285
0.534136546,0.465863454,0,1.264196339
0.530120482,0.465863454,0.004016064,1.265408793
0.526104418,0.465863454,0.008032129,1.271896174
0.522088353,0.465863454,0.012048193,1.273008023
0.518072289,0.465863454,0.016064257,1.274099587
0.514056225,0.465863454,0.020080321,1.275433453
0.510040161,0.465863454,0.024096386,1.273458448
0.506024096,0.465863454,0.02811245,1.271693076
0.502008032,0.465863454,0.032128514,1.272294128
0.497991968,0.465863454,0.036144578,1.271724076
0.493975904,0.465863454,0.040160643,1.275188654
0.489959839,0.465863454,0.044176707,1.277745525
0.485943775,0.465863454,0.048192771,1.277744615
0.481927711,0.465863454,0.052208835,1.282521361
0.477911647,0.465863454,0.0562249,1.282922487
0.473895582,0.465863454,0.060240964,1.283405682
0.469879518,0.465863454,0.064257028,1.283814774
0.465863454,0.465863454,0.068273092,1.278475506
0.46184739,0.465863454,0.072289157,1.277646077
0.457831325,0.465863454,0.076305221,1.277270463
0.453815261,0.465863454,0.080321285,1.281959084
0.449799197,0.465863454,0.084337349,1.281364863
0.445783133,0.465863454,0.088353414,1.280902079
0.441767068,0.465863454,0.092369478,1.277523979
0.437751004,0.465863454,0.096385542,1.276886014
0.43373494,0.465863454,0.100401606,1.275746237
0.429718876,0.465863454,0.104417671,1.287095743
0.425702811,0.465863454,0.108433735,1.29229609
0.421686747,0.465863454,0.112449799,1.29229609
0.417670683,0.465863454,0.116465863,1.292477487
0.413654618,0.465863454,0.120481928,1.293690864
0.409638554,0.465863454,0.124497992,1.289657709
0.40562249,0.465863454,0.128514056,1.291274169
0.401606426,0.465863454,0.13253012,1.291477199
0.397590361,0.465863454,0.136546185,1.292422977
0.393574297,0.465863454,0.140562249,1.296216922
0.389558233,0.465863454,0.144578313,1.298329374
0.385542169,0.465863454,0.148594378,1.310188458
0.381526104,0.465863454,0.152610442,1.309822532
0.37751004,0.465863454,0.156626506,1.314029055
0.373493976,0.465863454,0.16064257,1.320675405
0.369477912,0.465863454,0.164658635,1.325944781
0.365461847,0.465863454,0.168674699,1.33257782
0.361445783,0.465863454,0.172690763,1.334281967
0.357429719,0.465863454,0.176706827,1.335973214
